期間,亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%)
2010M05,"576,302",53.29,"18,295,284",61.51,"394,388",64.70,"12,480,692",73.50,2,100.00,50,35.14,0,-100.00,0,-100.00,15,114.29,484,142.00,0,-100.00,0,-100.00,"2,308",25.37,"73,261",32.07,82,127.78,"2,601",138.84,0,--,0,-100.00,0,--,0,-100.00,52,-46.39,"1,649",-43.80,4,--,141,--,"1,475",52.22,"46,815",60.28,33,106.25,"1,056",121.85,27,28.57,863,33.59,13,--,421,"8,320.00","114,601",51.54,"3,638,116",59.67,"4,517",121.75,"142,956",133.58,"9,908",26.35,"314,548",33.13,"7,741",68.25,"244,954",77.22,"14,228",58.07,"451,694",66.55,"16,661",54.80,"527,256",63.08,"49,379",29.83,"1,567,587",36.80,"144,773",66.80,"4,581,440",75.72,170,129.73,"5,387",142.33,30,-75.41,934,-74.59,52,4.00,"1,658",10.98,0,-100.00,0,-100.00,"29,343",47.50,"931,511",55.41,"41,230",47.75,"1,304,732",55.65,1,0.00,42,133.33,0,--,0,-100.00,29,480.00,907,470.44,12,-47.83,368,-45.96,"1,224",41.18,"38,869",48.84,65,44.44,"2,067",53.22,"237,553",60.08,"7,541,354",68.67,"102,856",74.45,"3,254,945",83.78,"16,930",61.84,"537,469",70.53,"22,700",88.48,"718,361",98.56,316,78.53,"10,026",88.49,76,2.70,"2,405",8.82,16,0.00,512,4.70,4,-42.86,124,-42.33,"1,225",16.44,"38,879",22.72,216,107.69,"6,822",117.33,"19,063",54.79,"605,184",63.10,"6,965",50.72,"220,417",58.77,0,--,0,--,0,--,0,--,"41,285",98.94,"1,310,619",109.61,"20,011",70.70,"633,251",79.82,664,39.79,"21,068",47.33,62,58.97,"1,963",67.92,0,--,1,-83.33,186,"6,100.00","5,896","7,179.01","14,886",61.59,"472,580",70.27,"10,133",39.15,"320,656",46.59,0,--,0,-100.00,0,--,0,--,46,"1,433.33","1,460","1,345.54",5,66.67,170,82.80,"21,496",14.47,"682,429",20.61,"3,277",47.08,"103,716",54.97
2010M06,"506,519",28.99,"15,710,951",30.67,"380,175",38.03,"11,755,594",39.82,3,200.00,102,264.29,1,-98.57,19,-99.11,15,-21.05,465,-18.42,0,--,0,--,"1,600",24.03,"49,630",25.61,532,22.30,"16,463",24.11,0,--,0,--,0,--,1,--,90,13.92,"2,806",15.57,53,"1,225.00","1,648","1,358.41","1,413",65.07,"43,814",67.09,25,-3.85,769,-1.41,17,6.25,523,9.41,11,-96.99,348,-96.88,"104,835",32.73,"3,251,712",34.46,"3,874",22.75,"119,794",24.34,"9,949",63.77,"308,591",65.90,"4,995",72.12,"154,451",74.33,"13,138",79.36,"407,521",81.71,"11,937",-20.19,"369,109",-19.15,"45,762",15.31,"1,419,416",16.81,"141,352",36.54,"4,370,825",38.31,105,47.89,"3,254",49.88,54,-68.60,"1,659",-68.47,3,-40.00,103,-38.69,0,-100.00,6,-99.49,"28,034",23.25,"869,548",24.86,"42,362",42.40,"1,309,899",44.25,2,0.00,52,-26.76,0,--,0,--,10,66.67,325,71.96,45,164.71,"1,396",172.66,988,12.15,"30,654",13.67,55,34.15,"1,712",37.51,"199,445",31.67,"6,186,255",33.39,"97,731",45.33,"3,021,994",47.22,"15,262",38.59,"473,382",40.40,"21,193",66.27,"655,310",68.43,303,37.10,"9,394",38.82,132,18.92,"4,084",20.76,16,23.08,502,21.84,4,33.33,139,69.51,"1,242",27.25,"38,525",28.95,"1,712","1,338.66","52,923","1,360.75","15,131",7.86,"469,334",9.26,"5,716",8.22,"176,737",9.61,0,--,0,--,0,--,0,--,"35,490",27.89,"1,100,797",29.55,"20,878",63.86,"645,582",66.00,578,42.36,"17,932",44.12,57,18.75,"1,750",20.69,0,--,2,--,343,"1,917.65","10,603","1,919.62","14,252",38.42,"442,053",40.22,"10,567",38.44,"326,756",40.23,0,-100.00,0,-100.00,0,--,0,--,7,40.00,219,57.55,7,600.00,209,"1,129.41","18,825",1.98,"583,916",3.31,"3,244",21.23,"100,307",22.79
2010M07,"535,043",35.57,"16,673,200",38.91,"381,967",37.07,"11,866,015",40.44,3,200.00,79,132.35,87,40.32,"2,691",42.08,5,-66.67,168,-63.24,0,-100.00,0,-100.00,"1,642",-23.38,"51,158",-21.50,64,28.00,"1,979",30.54,0,--,6,--,0,--,0,--,58,-36.26,"1,823",-34.21,66,"6,500.00","2,053","6,743.33","1,341",37.68,"41,786",41.12,43,4.88,"1,341",8.67,27,80.00,836,89.57,62,785.71,"1,927",800.47,"100,989",30.82,"3,147,046",34.04,"4,821",71.20,"149,758",75.39,"10,147",38.32,"316,199",41.73,"4,414",-15.31,"137,112",-13.23,"16,852",99.38,"525,150",104.29,"14,867",-11.40,"461,868",-9.22,"51,774",30.53,"1,613,401",33.74,"136,444",36.05,"4,238,724",39.39,94,74.07,"2,931",77.64,59,-59.86,"1,840",-58.58,62,"3,000.00","1,930","3,611.54",0,-100.00,4,-99.71,"29,872",30.79,"930,869",34.01,"41,488",46.44,"1,288,840",50.03,2,--,48,"2,300.00",0,--,0,-100.00,12,100.00,366,110.34,26,550.00,813,577.50,661,-39.08,"20,613",-37.52,45,40.63,"1,409",43.63,"211,214",35.49,"6,581,924",38.82,"96,601",44.73,"3,000,957",48.29,"16,435",27.18,"512,139",30.31,"24,872",76.65,"772,653",80.99,266,31.03,"8,302",34.42,191,41.48,"5,945",45.00,25,108.33,773,115.32,3,-25.00,92,-18.58,962,14.39,"29,984",17.18,240,38.73,"7,449",42.35,"15,452",28.12,"481,510",31.27,"5,933",9.46,"184,322",12.16,0,--,0,--,0,--,0,--,"40,781",54.57,"1,270,848",58.37,"25,857",93.40,"803,251",98.14,718,39.42,"22,373",42.90,70,37.25,"2,178",39.97,0,--,3,--,320,"7,900.00","9,929","7,365.41","14,522",31.55,"452,552",34.79,"10,219",32.49,"317,461",35.74,1,0.00,32,-13.51,0,--,1,--,12,500.00,379,615.09,2,-80.00,73,-75.34,"21,109",41.56,"657,811",45.04,"3,318",21.41,"103,085",24.39
2010M08,"523,213",18.23,"16,396,550",21.46,"412,231",38.58,"12,878,217",42.34,3,-62.50,85,-65.02,1,-98.28,23,-98.70,9,-25.00,298,-20.11,0,-100.00,1,-100.00,"1,727",37.94,"54,123",41.75,85,60.38,"2,671",65.08,0,--,1,--,0,--,5,--,74,19.35,"2,329",22.19,35,--,"1,094","7,193.33","1,236",68.16,"38,741",72.85,48,50.00,"1,488",53.40,12,-42.86,377,-40.91,41,105.00,"1,269",104.68,"99,057",6.83,"3,104,252",9.74,"4,031",15.37,"125,914",18.48,"10,042",67.65,"314,705",72.21,"8,760",29.60,"273,650",33.13,"8,604",-28.10,"269,639",-26.14,"17,334",5.91,"541,507",8.79,"52,305",23.56,"1,639,149",26.93,"151,063",43.11,"4,719,257",47.00,128,64.10,"3,997",69.01,11,-93.79,336,-93.75,43,-15.69,"1,360",-11.75,27,575.00,834,578.05,"29,151",30.26,"913,535",33.81,"49,768",53.84,"1,554,763",58.02,4,100.00,117,88.71,0,--,2,-33.33,6,50.00,203,50.37,18,0.00,549,0.55,884,-9.61,"27,701",-7.20,48,4.35,"1,512",7.77,"213,399",19.24,"6,687,524",22.49,"102,874",45.25,"3,213,810",49.20,"16,872",40.13,"528,747",43.96,"21,243",39.73,"663,644",43.52,220,-16.03,"6,880",-13.84,262,258.90,"8,199",269.16,22,10.00,696,16.78,3,-25.00,99,-18.18,976,10.28,"30,591",13.27,262,19.63,"8,185",22.90,"15,742",17.69,"493,313",20.90,"6,341",17.88,"198,103",21.09,0,--,0,--,0,--,0,--,"35,031",28.97,"1,097,804",32.49,"21,506",47.50,"671,859",51.51,590,21.65,"18,483",24.97,132,120.00,"4,118",125.27,0,-100.00,0,-100.00,350,264.58,"10,944",274.92,"14,697",25.84,"460,579",29.28,"11,556",49.48,"361,022",53.53,6,--,202,"1,920.00",0,-100.00,0,-100.00,42,"1,300.00","1,302","1,590.91",10,--,310,"3,000.00","22,319",17.24,"699,434",20.43,"4,051",53.91,"126,569",58.14
2010M09,"493,469",11.97,"15,483,862",15.13,"382,191",19.84,"11,954,659",23.21,2,-80.00,54,-82.58,1,--,25,"2,400.00",12,9.09,384,14.29,1,--,18,--,"2,236",2.43,"70,169",5.33,95,21.79,"2,973",24.71,0,--,5,--,0,--,3,--,70,-19.54,"2,207",-17.22,95,--,"2,986","298,500.00","1,467",69.01,"46,044",73.87,78,85.71,"2,424",90.27,20,-4.76,615,-4.80,35,150.00,"1,094",160.48,"103,242",12.02,"3,239,465",15.19,"4,344",3.63,"135,862",6.52,"9,082",21.66,"284,980",25.11,"9,487",55.63,"296,737",60.00,"10,170",0.10,"319,112",2.92,"14,760",-24.97,"461,680",-22.85,"50,750",18.43,"1,592,397",21.78,"137,945",21.48,"4,314,828",24.89,132,20.00,"4,134",23.22,14,-90.54,429,-90.49,1,-98.08,23,-98.55,10,100.00,311,123.74,"30,078",37.96,"943,782",41.86,"43,204",28.20,"1,351,402",31.81,3,-25.00,98,-20.97,0,--,3,-25.00,12,100.00,375,118.02,6,100.00,189,127.71,490,-46.97,"15,384",-45.43,55,7.84,"1,734",10.87,"187,658",5.89,"5,888,237",8.88,"99,045",21.27,"3,098,052",24.69,"15,104",11.63,"473,940",14.78,"19,556",27.93,"611,712",31.54,287,28.70,"9,015",32.32,82,-6.82,"2,576",-3.66,23,91.67,737,94.46,2,0.00,71,-1.39,850,0.00,"26,671",2.81,387,113.81,"12,096",119.53,"14,552",2.61,"456,606",5.50,"6,599",37.74,"206,418",41.63,0,--,0,--,0,--,0,--,"31,411",20.40,"985,599",23.80,"21,472",29.15,"671,638",32.79,611,24.69,"19,158",28.18,94,95.83,"2,930",102.77,0,--,1,-92.86,92,1.10,"2,873",4.21,"14,274",17.89,"447,892",21.22,"10,300",34.39,"322,172",38.18,0,--,9,12.50,1,--,41,--,4,-63.64,112,-65.22,5,--,163,--,"20,922",21.17,"656,474",24.59,"3,702",24.31,"115,781",27.79
2010M10,"514,499",15.82,"16,559,332",20.22,"390,434",26.48,"12,525,870",31.27,5,-16.67,165,-7.30,1,-98.36,23,-98.77,22,175.00,693,188.75,"1,487",-79.50,"47,698",-78.73,"1,681",-7.38,"54,107",-3.84,78,-82.31,"2,491",-81.72,0,--,0,-100.00,0,--,0,--,52,-63.12,"1,688",-61.47,4,--,128,"3,100.00","1,408",35.91,"45,319",41.07,59,47.50,"1,907",53.05,17,-63.83,534,-63.65,6,200.00,182,167.65,"103,617",11.00,"3,334,960",15.21,"3,983",-8.92,"127,769",-5.47,"10,265",62.52,"330,389",68.69,"5,756",-4.23,"184,654",-0.61,"14,568",17.70,"468,863",22.17,"16,745",17.50,"537,199",21.94,"50,488",9.53,"1,624,981",13.69,"139,766",24.40,"4,483,993",29.11,139,80.52,"4,480",86.59,11,-95.58,346,-95.51,65,--,"2,083",--,60,"2,900.00","1,918","3,980.85","32,109",37.71,"1,033,428",42.94,"49,340",54.08,"1,582,938",59.91,1,-80.00,25,-82.52,0,--,8,100.00,8,100.00,253,94.62,16,433.33,519,532.93,523,-41.30,"16,845",-39.01,26,0.00,840,5.53,"198,138",13.92,"6,377,165",18.25,"100,399",36.71,"3,221,006",41.89,"15,965",29.37,"513,841",34.28,"20,097",37.82,"644,763",43.04,411,20.18,"13,219",24.78,105,0.00,"3,371",3.44,14,-36.36,454,-33.82,5,66.67,152,85.37,"1,079",22.47,"34,734",27.10,293,-68.66,"9,402",-67.48,"15,847",17.46,"510,040",21.92,"6,068",38.35,"194,662",43.57,0,--,0,--,0,--,0,--,"30,585",8.06,"984,382",12.16,"19,796",35.66,"635,086",40.80,659,14.61,"21,214",18.97,71,44.90,"2,270",50.53,0,-100.00,4,-95.29,164,105.00,"5,271",111.94,"15,033",17.00,"483,835",21.44,"10,493",31.24,"336,651",36.22,2,--,62,--,2,-81.82,52,-84.29,6,-33.33,207,-25.27,17,--,557,--,"21,782",36.10,"701,051",41.27,"4,170",53.31,"133,768",59.09
2010M11,"498,612",11.40,"16,450,480",18.93,"414,580",22.33,"13,632,974",30.57,5,-58.33,180,-51.35,2,-98.74,59,-98.79,38,245.45,"1,252",253.67,"8,159","21,371.05","268,315","22,677.16","2,869",49.43,"94,666",59.58,103,-59.45,"3,374",-56.93,0,--,0,-100.00,1,--,41,--,106,3.92,"3,501",11.04,4,-42.86,133,-39.27,"1,188",31.42,"39,197",40.38,99,153.85,"3,246",172.32,27,8.00,894,16.41,1,-94.44,38,-92.99,"94,048",2.07,"3,102,875",8.97,"4,480",7.67,"147,327",14.94,"10,101",39.83,"333,247",49.27,"8,768",35.90,"288,324",45.05,"14,236",27.68,"469,677",36.31,"19,494",30.88,"641,055",39.71,"47,427",5.13,"1,564,716",12.24,"140,163",15.39,"4,609,099",23.16,109,23.86,"3,586",32.37,64,-45.30,"2,106",-41.40,1,-97.83,45,-96.82,20,150.00,666,169.64,"29,115",34.44,"960,588",43.53,"45,868",20.45,"1,508,301",28.57,1,-50.00,30,-57.14,0,--,0,--,2,-86.67,76,-83.80,23,64.29,761,79.48,449,-49.15,"14,805",-45.77,34,9.68,"1,132",19.16,"204,018",15.26,"6,731,051",23.06,"109,938",25.27,"3,615,189",33.72,"15,869",14.37,"523,564",22.10,"22,165",57.44,"728,870",68.06,332,40.68,"10,969",50.30,183,-51.97,"6,011",-48.80,18,28.57,609,35.94,2,-33.33,64,-26.44,906,-9.67,"29,878",-3.63,253,-54.98,"8,311",-52.00,"13,647",-9.41,"450,250",-3.28,"7,402",44.40,"243,398",54.13,0,--,0,--,0,--,0,--,"29,534",3.59,"974,406",10.60,"20,203",6.63,"664,354",13.82,762,38.80,"25,139",48.08,105,36.36,"3,449",44.73,1,-50.00,38,-50.65,358,"2,653.85","11,758","2,861.71","13,692",11.19,"451,728",18.71,"11,006",23.11,"361,916",31.40,0,-100.00,13,-74.51,2,--,57,--,17,-32.00,568,-26.04,11,175.00,355,198.32,"20,089",13.44,"662,772",21.11,"3,960",44.10,"130,223",53.85
2010M12,"492,225",10.57,"16,325,929",17.97,"385,291",15.43,"12,736,785",23.14,2,-50.00,83,-34.13,2,-96.36,53,-96.87,35,400.00,"1,148",431.48,"5,660",--,"187,122","18,712,100.00","2,297",0.04,"76,189",6.73,545,713.43,"18,003",761.39,0,--,0,--,0,--,3,-57.14,57,16.33,"1,878",23.88,75,--,"2,472",--,"1,259",33.79,"41,766",42.84,57,50.00,"1,868",59.52,22,37.50,729,45.51,13,-60.61,428,-58.28,"99,482",2.34,"3,299,586",9.20,"4,215",2.33,"139,339",9.18,"12,574",63.77,"417,041",74.74,"6,181",23.94,"204,328",32.22,"10,908",-2.55,"361,782",3.98,"17,686",30.40,"584,664",39.11,"42,447",2.79,"1,407,867",9.68,"133,049",4.23,"4,398,318",11.19,143,31.19,"4,752",39.72,39,-72.34,"1,300",-70.35,58,-12.12,"1,936",-5.61,91,--,"2,992",--,"26,832",34.74,"889,945",43.77,"43,707",22.62,"1,444,860",30.81,5,25.00,160,34.45,0,--,6,100.00,8,-46.67,281,-39.57,8,60.00,252,55.56,480,-48.11,"15,917",-44.64,25,-10.71,813,-6.66,"196,323",12.53,"6,511,546",20.07,"102,609",24.11,"3,392,019",32.40,"15,851",3.86,"525,730",10.82,"19,231",27.97,"635,724",36.51,287,38.65,"9,517",47.92,90,-1.10,"2,970",5.32,21,90.91,710,101.13,3,-25.00,106,-13.11,853,0.47,"28,283",7.15,192,-48.25,"6,337",-44.81,"17,185",20.54,"569,998",28.62,"6,180",15.30,"204,287",23.00,0,--,0,--,0,--,0,--,"31,539",12.21,"1,046,071",19.72,"18,581",1.33,"614,240",8.09,579,23.72,"19,215",32.05,396,538.71,"13,080",577.37,1,-50.00,40,-40.30,186,--,"6,139",--,"13,421",10.96,"445,140",18.39,"11,013",26.04,"364,082",34.46,0,--,0,-100.00,0,-100.00,1,-99.84,12,71.43,403,95.63,2,-75.00,60,-74.47,"19,524",10.06,"647,565",17.44,"4,118",44.69,"136,133",54.38
2011M01,"517,993",5.67,"17,703,163",15.28,"393,002",14.99,"13,385,665",25.41,2,-33.33,56,-44.55,0,-100.00,2,-99.94,18,12.50,599,21.50,"2,887",--,"98,327",--,"2,214",21.65,"75,674",32.72,169,-69.60,"5,767",-66.80,0,-100.00,0,-100.00,0,--,1,-50.00,52,-33.33,"1,768",-27.78,86,"2,766.67","2,916","2,600.00","1,512",62.41,"51,690",77.25,95,102.13,"3,242",122.82,11,-38.89,391,-31.28,15,50.00,496,53.56,"93,890",-8.10,"3,208,826",0.25,"5,131",-9.51,"174,747",-1.32,"12,045",66.41,"411,663",81.54,"8,511",2.93,"289,899",12.26,"13,281",33.53,"453,908",45.67,"15,236",-6.92,"518,928",1.51,"46,461",-0.63,"1,587,873",8.40,"130,438",10.48,"4,442,716",20.49,100,0.00,"3,434",9.43,217,77.87,"7,400",94.63,15,"1,400.00",512,"1,090.70",13,--,434,"6,100.00","31,495",24.62,"1,076,398",35.95,"46,439",21.59,"1,581,717",32.60,4,300.00,140,233.33,0,--,11,266.67,3,-82.35,89,-82.88,12,50.00,400,63.27,551,-35.40,"18,829",-29.56,46,-9.80,"1,581",-1.56,"205,151",1.36,"7,011,320",10.57,"109,327",27.37,"3,723,667",38.91,"15,251",1.39,"521,230",10.61,"18,380",2.74,"626,031",12.05,330,47.32,"11,288",60.64,115,12.75,"3,915",23.11,17,-22.73,574,-16.33,5,66.67,174,123.08,"1,377",33.56,"47,063",45.77,266,-78.03,"9,063",-76.05,"19,367",21.84,"661,896",32.92,"5,815",12.89,"198,055",23.12,0,--,0,--,0,--,0,--,"36,856",23.16,"1,259,595",34.36,"21,961",18.61,"747,980",29.36,721,62.02,"24,637",76.90,80,14.29,"2,724",24.10,2,100.00,72,227.27,91,550.00,"3,097",599.10,"15,769",22.74,"538,932",33.89,"11,322",27.49,"385,639",39.03,4,--,126,"1,160.00",0,--,3,--,4,-85.71,141,-83.85,1,--,49,--,"21,477",25.61,"733,990",37.03,"4,304",45.85,"146,584",59.06
2011M02,"439,279",20.57,"15,090,340",32.58,"334,090",12.10,"11,437,406",23.23,1,-83.33,39,-79.69,1,-97.56,19,-98.50,27,200.00,930,215.25,"3,033",13.43,"103,823",24.68,"1,474",11.84,"50,652",23.06,75,-46.43,"2,568",-41.18,0,--,0,--,0,--,0,--,42,20.00,"1,440",30.43,97,--,"3,321","36,800.00",950,56.25,"32,634",71.91,57,216.67,"1,943",237.91,70,600.00,"2,388",646.25,17,112.50,583,136.03,"72,031",9.19,"2,474,440",20.07,"2,616",-5.63,"89,546",3.73,"9,707",35.69,"333,468",49.20,"8,314",-7.10,"284,630",2.13,"9,910",16.64,"340,433",28.27,"15,797",35.67,"540,793",49.13,"39,946",4.37,"1,372,239",14.76,"128,446",10.56,"4,397,310",21.53,123,-20.65,"4,235",-12.46,136,22.52,"4,647",34.85,2,-95.92,66,-95.70,50,38.89,"1,726",53.97,"27,240",22.91,"935,777",35.15,"39,836",30.14,"1,363,778",43.06,0,-100.00,17,-81.91,0,--,0,-100.00,3,-72.73,88,-73.57,8,300.00,263,304.62,424,-26.90,"14,569",-19.64,47,113.64,"1,599",134.11,"181,921",24.75,"6,249,425",37.18,"72,678",11.60,"2,488,102",22.68,"12,778",9.04,"438,940",19.90,"16,977",10.96,"581,196",21.97,229,-2.55,"7,878",7.40,110,57.14,"3,752",73.22,23,76.92,775,84.09,2,0.00,80,9.59,"1,095",13.59,"37,627",24.95,"1,206",-8.57,"41,303",0.58,"14,929",2.77,"512,842",13.00,"5,375",1.99,"184,022",12.13,0,--,0,--,0,--,0,--,"34,902",52.08,"1,198,980",67.23,"15,208",-6.57,"520,643",2.70,498,-4.05,"17,105",5.50,68,25.93,"2,328",37.10,0,--,0,--,9,-90.00,309,-88.93,"12,551",14.16,"431,148",25.54,"10,198",22.10,"349,113",34.21,0,-100.00,0,-100.00,0,--,0,--,49,"2,350.00","1,692","2,921.43",3,--,107,--,"18,351",56.42,"630,412",72.01,"2,614",24.59,"89,480",36.97
2011M03,"553,725",5.08,"18,763,891",13.63,"427,894",9.12,"14,450,905",17.97,3,0.00,116,27.47,0,-100.00,10,-99.59,19,72.73,641,89.09,"3,108",--,"104,962",--,"2,441",27.47,"82,713",37.82,75,-58.10,"2,526",-54.77,3,--,101,--,0,--,0,-100.00,100,26.58,"3,383",36.36,200,"6,566.67","6,749","8,443.04","1,786",48.83,"60,529",60.94,88,18.92,"2,980",29.40,95,458.82,"3,208",509.89,16,45.45,528,53.04,"105,762",1.13,"3,583,932",9.35,"4,419",-6.89,"149,233",0.66,"11,782",21.25,"399,249",31.11,"11,296",19.22,"381,505",28.88,"14,957",22.69,"506,841",32.67,"18,538",10.41,"626,069",19.36,"42,952",-10.40,"1,455,514",-3.11,"141,915",-6.57,"4,792,789",1.00,129,34.38,"4,365",45.50,235,487.50,"7,934",529.68,62,129.63,"2,098",148.58,53,--,"1,795","89,650.00","30,310",8.47,"1,027,092",17.29,"49,344",12.82,"1,666,458",21.97,4,33.33,128,58.02,0,--,14,--,5,25.00,167,21.01,8,-78.95,257,-78.13,580,-48.90,"19,638",-44.78,63,-51.54,"2,118",-47.99,"225,857",1.39,"7,653,572",9.64,"120,723",36.03,"4,077,096",47.05,"15,753",-0.05,"533,803",8.08,"19,739",-11.14,"666,630",-3.94,344,58.53,"11,647",71.33,243,-56.22,"8,197",-52.73,27,68.75,929,89.98,5,150.00,152,130.30,"1,376",17.31,"46,639",26.91,"1,283",103.01,"43,330",119.50,"21,546",37.46,"730,119",48.65,"6,484",14.84,"218,988",24.17,0,--,0,--,0,--,0,--,"37,207",37.36,"1,260,832",48.53,"19,093",-9.16,"644,812",-1.80,789,39.15,"26,726",50.33,62,-10.14,"2,092",-3.37,0,--,0,--,0,-100.00,0,-100.00,"16,772",13.87,"568,348",23.13,"12,788",23.72,"431,871",33.75,2,--,62,--,0,--,0,--,16,220.00,540,243.95,19,--,626,"62,500.00","23,025",4.20,"780,246",12.68,"4,380",61.62,"147,918",74.73
