期間,勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),勞動生產力指數_原始值,勞動生產力指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%),單位產出勞動成本指數_原始值,單位產出勞動成本指數_年增率(%)
1994M08,38.69,0.44,67.95,-1.42,94.15,3.03,34.45,-7.27,37.67,0.80,90.98,6.75,71.27,5.98,75.57,5.27,212.91,-6.50,113.10,-0.83,132.70,-17.56,60.93,2.37,58.40,-4.17,22.25,-17.07,35.17,14.97,60.05,11.82,71.95,0.78,74.54,-5.00,83.98,-0.73,58.44,-8.36,46.11,-3.98,93.80,-1.10,20.95,-1.83,28.21,9.26,66.36,3.88,61.07,0.63,68.94,-8.25,79.98,-6.49,91.08,-5.26,61.20,-4.35,48.61,-2.78,52.36,4.49,143.14,4.84,77.40,8.16,46.25,7.21,214.70,11.61,147.38,4.47,72.13,-3.80,69.93,1.42,81.41,-6.12,24.32,12.28,42.07,8.96,44.32,25.77,111.79,6.18,134.62,15.76,268.44,56.12,136.00,-3.38,79.65,-6.74,75.58,7.74,88.42,7.71,73.73,4.95,111.36,15.57,117.46,4.84,74.58,7.31,231.78,7.85,167.91,-2.07,94.82,-0.47,102.73,2.83,95.12,16.77,81.84,7.09,73.21,10.24,88.26,15.07,94.24,8.09,85.81,2.22
1994M09,41.48,4.25,71.11,4.30,105.76,12.69,34.43,-4.71,40.64,4.34,101.42,8.88,73.38,7.78,78.35,9.61,196.43,-15.48,116.77,-4.69,143.59,-11.32,62.08,0.84,65.29,-1.37,27.08,-15.24,36.50,15.65,64.29,12.63,76.18,-1.59,78.65,-3.70,89.66,1.83,64.64,0.84,49.85,3.38,102.37,9.86,23.39,3.50,31.25,11.41,69.41,3.12,64.96,0.36,77.20,1.95,84.68,-5.42,90.34,-6.19,66.91,-1.55,48.57,-0.31,59.34,13.59,146.26,1.07,78.50,0.80,45.94,-1.44,224.80,6.48,149.38,2.54,76.97,0.56,75.96,2.40,84.62,-7.34,27.65,25.62,43.27,12.65,45.46,25.37,119.37,8.81,135.97,16.98,207.89,9.92,141.40,-4.78,89.52,-6.40,85.48,11.04,90.05,8.64,75.23,3.85,109.07,2.98,111.13,0.46,74.42,0.13,230.08,4.00,173.43,-3.71,97.18,1.23,104.65,5.24,96.39,1.69,84.91,14.67,80.02,15.02,87.05,10.74,113.44,-36.76,85.12,-2.13
1994M10,43.16,6.99,81.10,19.23,117.19,19.10,40.43,19.76,42.39,6.67,99.33,8.87,70.12,-0.57,80.16,7.01,197.47,-16.63,117.43,-4.53,133.02,-19.32,64.91,4.44,68.51,5.01,29.72,-1.91,39.76,20.52,64.88,11.78,80.59,9.68,85.89,0.23,94.11,0.81,72.69,10.56,54.28,8.43,105.25,13.20,23.44,3.03,32.15,12.97,73.64,6.29,68.92,6.28,88.13,16.25,88.52,-2.97,89.64,-10.17,67.32,-1.29,51.48,11.84,64.49,20.21,141.40,-0.58,72.06,-12.07,43.88,-15.49,198.98,-10.99,144.10,0.92,77.16,-6.91,81.08,11.22,83.98,-4.25,27.42,23.62,44.18,14.93,47.82,32.72,118.59,7.89,129.83,9.61,205.57,2.50,134.03,-1.16,84.57,-2.85,77.99,0.49,85.17,6.96,72.34,6.66,98.58,-0.17,104.66,-2.88,73.72,-2.69,234.58,4.00,167.02,-3.22,93.43,-0.29,100.73,-1.42,76.32,-9.50,77.03,7.33,81.49,17.22,88.21,14.42,110.03,-35.48,84.65,-16.54
1994M11,42.42,6.80,82.09,16.77,109.16,3.31,43.71,24.96,41.95,6.88,102.79,7.36,73.00,10.16,78.24,4.14,201.17,-6.93,117.78,-10.55,136.71,-12.02,63.49,1.13,73.91,19.93,27.13,2.96,38.30,18.43,63.81,9.75,81.68,11.16,89.01,5.11,97.37,4.18,69.07,4.86,52.34,4.12,97.56,3.38,23.26,5.54,32.54,18.72,72.52,4.20,70.10,13.49,83.21,7.62,87.97,-2.87,90.15,-6.30,67.54,3.78,43.75,4.39,55.03,8.03,137.69,-2.44,66.96,-12.41,43.17,-3.27,175.02,-18.90,137.84,-3.57,67.41,-6.34,72.34,-19.65,82.85,-5.14,27.04,9.34,42.49,16.92,45.74,20.50,112.42,4.69,113.99,-7.43,298.88,54.86,129.91,-6.95,79.84,-7.13,72.23,-5.74,78.82,-1.08,66.95,-2.93,96.32,-2.42,103.64,-4.38,73.09,-0.96,215.56,-3.10,149.25,-13.47,91.00,0.13,92.54,-11.11,73.05,-10.84,74.17,-0.20,77.44,5.71,83.72,3.72,176.23,49.08,105.46,5.53
1994M12,43.15,6.81,81.09,7.19,114.87,5.01,41.17,10.40,42.71,6.24,108.78,4.92,71.35,6.76,78.91,2.91,232.83,-4.19,126.23,-14.90,134.90,-19.10,62.91,0.87,82.27,7.63,23.92,-15.21,37.75,23.00,63.25,19.11,82.47,0.87,88.68,1.73,96.66,0.59,71.87,7.90,52.93,5.61,105.59,6.10,23.98,8.16,32.81,19.31,74.60,4.58,69.13,0.44,78.72,7.35,85.91,-0.87,96.19,-6.10,68.51,2.74,43.98,14.74,56.22,16.09,143.03,0.42,68.43,-4.95,43.53,14.40,182.56,-15.93,143.17,0.88,65.07,-0.08,107.93,6.64,83.62,1.12,24.03,12.50,42.69,32.66,49.06,41.46,118.13,3.39,110.18,14.51,226.50,-19.06,164.57,6.52,100.34,5.71,89.09,7.36,81.27,7.23,68.64,3.36,95.42,-0.78,104.60,-1.21,72.69,-0.05,214.35,-0.83,156.18,-6.25,92.52,3.50,96.95,4.28,91.40,-17.32,89.05,5.56,72.92,9.80,84.41,12.62,182.05,-1.16,92.76,-13.32
1995M01,44.65,12.07,91.51,16.75,131.72,13.74,44.70,15.80,44.07,11.94,119.62,6.39,78.94,14.72,83.84,8.85,210.55,0.31,138.19,-0.98,127.72,-14.64,65.35,2.22,64.48,9.57,30.92,16.68,40.96,18.97,60.58,5.60,82.87,5.90,83.19,8.29,91.70,-2.12,77.66,8.87,55.85,15.04,108.98,21.10,23.67,14.29,31.42,15.26,76.36,10.11,67.29,6.44,84.67,9.36,89.35,5.51,99.94,2.59,66.89,9.33,47.90,15.48,64.10,25.54,306.69,35.96,130.20,21.05,75.42,-4.41,378.33,45.46,309.01,35.77,118.33,46.34,251.13,13.09,157.30,32.74,50.51,56.62,71.68,63.06,92.97,82.76,307.83,53.18,339.21,77.30,543.32,17.31,370.48,63.13,241.24,27.86,191.54,64.88,161.07,40.71,166.33,52.41,215.07,49.46,185.66,28.97,137.01,29.84,512.30,23.47,383.23,21.56,214.50,22.73,251.61,66.17,222.48,32.11,159.17,8.57,154.30,49.75,180.94,50.13,342.32,51.64,133.94,41.42
1995M02,43.45,5.15,94.65,15.89,123.51,14.93,47.39,13.75,42.87,5.23,114.33,1.06,70.50,7.42,81.55,10.44,183.57,-17.28,126.59,-18.23,140.69,-8.08,63.62,8.98,59.41,-4.72,29.93,1.01,40.42,2.95,59.84,11.16,82.94,7.90,79.91,-0.19,87.12,-0.56,64.46,-0.66,54.28,2.76,99.48,5.90,24.53,12.89,31.25,15.74,75.87,4.94,66.10,8.17,77.12,3.31,84.08,1.28,96.62,2.86,62.12,-2.40,42.64,3.85,60.01,8.26,162.98,-39.14,69.13,-35.65,44.66,-9.26,193.85,-43.88,165.55,-38.42,76.75,-36.73,86.28,-42.94,98.21,-33.18,35.47,-20.52,49.44,-20.51,54.25,-22.39,128.61,-28.83,162.28,-41.30,213.84,-20.38,149.47,-21.44,108.45,-43.43,89.42,-41.02,103.70,-38.90,92.37,-32.59,124.67,-43.55,121.34,-32.31,93.84,-39.90,255.36,-38.98,190.48,-44.28,104.63,-47.20,123.30,-48.76,102.08,-44.34,92.18,-26.63,85.66,-37.26,112.71,-30.84,138.19,-60.65,113.39,-40.36
1995M03,44.84,10.83,96.57,11.01,127.51,8.95,46.63,7.86,44.45,10.93,108.78,2.64,73.85,12.51,83.83,10.92,195.00,-8.96,134.95,-1.13,135.89,-9.21,64.43,8.01,67.06,13.87,27.96,12.42,38.61,8.21,64.20,8.35,84.41,8.32,89.65,4.39,93.86,-1.71,69.31,11.07,54.06,5.22,105.44,14.11,26.61,19.86,34.69,17.20,80.68,6.49,70.82,12.84,83.48,7.40,91.93,3.45,101.72,6.68,74.84,15.35,43.58,8.49,53.84,11.82,128.65,-5.10,56.02,-6.24,36.42,-4.86,161.33,-3.98,130.04,-5.11,63.09,-0.16,70.36,-9.98,77.53,-7.06,27.52,13.48,37.21,6.77,47.47,11.07,110.41,1.61,124.26,-1.63,218.90,8.93,132.63,4.54,78.66,-4.34,68.91,0.58,78.40,3.35,68.64,6.45,95.11,-4.55,96.77,-5.03,68.13,-7.73,194.24,-13.19,142.15,-9.44,81.16,-0.64,92.50,-7.46,73.76,-4.32,72.32,-4.69,68.87,-3.85,76.74,-8.94,111.58,-6.81,105.58,4.20
1995M04,45.88,9.66,85.71,12.75,125.37,13.40,41.77,9.75,45.23,9.68,107.90,3.69,74.10,12.89,85.12,7.91,205.41,-8.69,122.51,-8.30,145.12,-0.53,69.83,8.30,69.68,18.14,35.55,31.91,41.55,13.49,67.40,5.25,84.89,8.60,90.33,2.79,92.28,-4.70,73.90,5.48,55.47,3.78,110.13,10.61,26.11,17.35,33.34,15.36,80.90,5.31,72.85,6.43,86.02,4.84,90.50,3.45,93.22,-13.87,69.83,7.53,51.32,8.29,58.43,13.57,138.22,-0.92,68.74,-4.79,42.21,-0.38,194.49,-5.26,140.40,-0.89,68.83,4.78,78.97,-5.83,83.79,0.56,27.34,13.92,43.99,18.99,46.74,5.46,112.15,-2.37,132.92,-1.19,164.93,-17.09,136.90,-1.20,85.20,0.84,75.96,3.47,82.19,5.64,76.97,12.64,98.62,-1.64,105.34,2.04,71.50,-0.96,227.28,-7.33,167.25,-4.26,89.42,5.51,100.00,2.55,78.55,0.63,79.60,1.40,79.47,25.51,88.57,3.10,111.02,-1.02,109.85,-9.56
1995M05,44.62,9.39,76.37,-1.01,108.20,-1.92,38.66,-1.18,43.94,9.88,100.02,7.39,77.81,17.40,81.78,1.65,206.32,0.79,120.53,1.34,131.30,-2.55,66.92,7.28,64.67,6.87,32.83,36.51,39.16,4.96,67.47,4.41,81.72,0.94,89.30,8.33,84.18,-5.16,71.55,7.45,51.87,1.19,105.03,8.09,25.94,15.55,31.79,16.96,83.83,10.51,73.45,12.31,91.68,12.75,95.15,16.08,87.73,-2.29,68.12,6.77,49.18,4.62,49.85,-0.24,134.47,-3.56,71.19,4.40,43.24,6.35,197.34,3.44,136.87,-3.96,68.81,-5.17,66.47,-16.80,80.04,-2.19,25.50,-1.12,42.21,1.88,49.32,3.94,106.88,-3.53,133.94,3.35,167.75,-31.06,140.21,11.11,79.61,4.45,72.39,3.83,79.68,-2.15,80.31,10.59,107.58,6.63,103.86,-0.11,70.24,-2.40,211.33,-7.54,163.34,-8.80,80.75,-2.18,94.10,-5.86,78.89,-6.62,77.92,-8.74,79.21,6.55,83.88,-0.80,101.90,-0.05,96.29,2.62
1995M06,45.12,8.62,72.23,-2.23,103.76,-5.10,36.09,-2.77,44.12,8.67,96.84,5.78,77.87,13.45,79.64,-0.85,225.94,7.63,117.11,-5.38,124.52,-15.95,64.83,3.84,71.02,6.60,36.38,28.19,38.49,3.52,65.63,4.69,80.96,-2.35,87.44,4.89,78.14,-12.33,72.84,14.17,50.58,5.97,106.85,10.11,26.86,12.06,32.28,12.28,80.29,6.85,68.92,3.53,92.18,10.93,92.43,8.84,100.03,9.47,70.63,8.59,55.77,9.42,49.93,-1.91,133.85,-3.34,78.80,6.34,48.42,7.72,216.56,7.00,137.13,-3.34,73.70,-2.98,70.43,-13.86,85.83,3.05,24.28,-4.67,44.94,15.74,52.51,24.31,113.60,0.77,127.10,7.58,158.43,-16.17,139.30,5.31,81.67,1.52,78.60,15.55,82.87,4.04,87.53,19.06,97.02,-9.07,109.05,-3.01,70.56,-2.68,200.42,-5.95,162.57,-8.09,85.58,-2.40,100.39,3.34,69.69,-13.93,72.31,-10.35,71.89,-4.79,82.84,-0.01,94.05,-4.31,186.17,-12.85
1995M07,42.88,6.56,71.07,1.99,97.30,-2.67,37.12,5.16,41.61,6.50,95.01,4.79,69.59,-1.44,76.27,-2.74,224.64,2.37,109.26,-7.46,117.40,-12.62,62.15,-0.62,62.97,7.60,30.85,26.07,37.73,2.97,60.49,-1.56,75.54,5.36,80.96,2.21,73.26,-12.38,68.48,9.55,51.28,6.02,100.61,4.73,25.01,10.18,30.84,13.76,71.61,4.77,65.99,1.24,80.20,-0.83,88.62,8.38,87.18,-11.86,66.52,6.40,57.54,5.23,54.65,-0.51,141.15,-2.84,79.35,-4.94,48.81,-13.95,213.49,1.46,145.88,-2.72,76.20,-0.54,81.48,9.93,87.11,6.70,24.28,1.34,47.70,17.03,56.09,18.73,114.28,2.36,151.40,-0.11,178.08,-28.81,140.39,5.45,101.98,15.86,92.84,-9.31,86.02,-0.58,91.34,19.29,96.09,-9.49,103.72,-4.14,72.19,-2.06,235.19,-5.07,174.16,-9.73,99.38,-6.05,102.37,3.29,79.93,-0.21,73.73,-11.03,79.80,13.59,91.71,0.11,87.63,-2.92,86.74,1.19
1995M08,42.30,9.33,70.43,3.65,104.04,10.50,34.96,1.48,41.12,9.16,99.72,9.61,71.31,0.06,73.97,-2.12,201.89,-5.18,112.92,-0.16,116.27,-12.38,60.77,-0.26,60.16,3.01,30.76,38.25,38.05,8.19,59.04,-1.68,77.80,8.13,79.80,7.06,75.64,-9.93,66.67,14.08,50.06,8.57,98.64,5.16,24.86,18.66,31.57,11.91,69.02,4.01,64.92,6.30,73.64,6.82,81.24,1.58,87.59,-3.83,66.59,8.81,54.24,11.58,52.59,0.44,140.30,-1.98,77.62,0.28,44.20,-4.43,220.60,2.75,144.79,-1.76,68.87,-4.52,74.39,6.38,87.57,7.57,26.56,9.21,45.29,7.65,54.60,23.19,128.91,15.31,141.23,4.91,210.22,-21.69,141.11,3.76,85.83,7.76,71.33,-5.62,88.72,0.34,88.04,19.41,100.68,-9.59,110.54,-5.89,74.25,-0.44,215.97,-6.82,160.96,-4.14,100.14,5.61,103.82,1.06,93.03,-2.20,81.35,-0.60,77.45,5.79,88.07,-0.22,87.43,-7.23,133.81,55.94
1995M09,44.77,7.93,75.29,5.88,110.75,4.72,37.43,8.71,43.67,7.46,104.09,2.63,68.76,-6.30,78.30,-0.06,213.35,8.61,121.68,4.20,130.08,-9.41,59.29,-4.49,66.82,2.34,36.14,33.46,37.09,1.62,61.56,-4.25,85.21,11.85,81.16,3.19,77.13,-13.98,68.47,5.93,53.57,7.46,108.20,5.70,26.84,14.75,34.66,10.91,69.81,0.58,67.45,3.83,80.29,4.00,86.23,1.83,87.13,-3.55,71.76,7.25,56.59,16.51,57.50,-3.10,142.70,-2.43,78.94,0.56,45.12,-1.78,224.70,-0.04,146.11,-2.19,79.78,3.65,85.01,11.91,91.34,7.94,27.50,-0.54,46.58,7.65,51.72,13.77,129.00,8.07,135.37,-0.44,235.85,13.45,148.16,4.78,95.56,6.75,76.73,-10.24,89.59,-0.51,91.60,21.76,104.03,-4.62,107.45,-3.31,71.76,-3.57,208.82,-9.24,157.68,-9.08,102.54,5.52,107.94,3.14,87.89,-8.82,80.48,-5.22,83.76,4.67,86.56,-0.56,111.52,-1.69,89.08,4.65
1995M10,45.29,4.94,83.21,2.60,128.30,9.48,39.70,-1.81,44.25,4.39,106.32,7.04,75.30,7.39,82.17,2.51,209.40,6.04,128.53,9.45,136.64,2.72,56.79,-12.51,69.64,1.65,27.92,-6.06,38.72,-2.62,62.73,-3.31,83.06,3.06,85.48,-0.48,84.01,-10.73,74.53,2.53,55.31,1.90,107.17,1.82,26.56,13.31,36.12,12.35,70.59,-4.14,67.95,-1.41,72.73,-17.47,92.21,4.17,90.66,1.14,74.65,10.89,58.50,13.64,61.52,-4.61,142.81,1.00,75.81,5.20,44.97,2.48,214.48,7.79,146.14,1.42,74.34,-3.65,78.65,-3.00,88.03,4.82,28.51,3.98,45.81,3.69,51.12,6.90,126.16,6.38,136.62,5.23,224.68,9.30,142.27,6.15,87.91,3.95,76.95,-1.33,89.00,4.50,86.71,19.86,94.99,-3.64,104.55,-0.11,73.97,0.34,231.55,-1.29,152.44,-8.73,103.69,10.98,107.24,6.46,100.14,31.21,78.76,2.25,81.11,-0.47,83.51,-5.33,106.29,-3.40,88.70,4.78
1995M11,43.40,2.31,78.41,-4.48,121.74,11.52,37.87,-13.36,42.83,2.10,105.17,2.32,72.29,-0.97,79.42,1.51,196.96,-2.09,119.03,1.06,121.31,-11.26,61.59,-2.99,65.57,-11.28,26.73,-1.47,39.20,2.35,60.58,-5.06,82.98,1.59,86.09,-3.28,84.31,-13.41,70.21,1.65,52.85,0.97,98.62,1.09,24.87,6.92,35.92,10.39,70.34,-3.01,66.41,-5.26,70.82,-14.89,91.07,3.52,82.88,-8.06,74.38,10.13,45.67,4.39,54.29,-1.34,140.48,2.03,74.26,10.90,41.24,-4.47,217.04,24.01,140.62,2.02,69.93,3.74,74.92,3.57,85.12,2.74,27.96,3.40,45.42,6.90,53.92,17.88,119.70,6.48,136.65,19.88,203.95,-31.76,132.17,1.74,86.05,7.78,73.49,1.74,83.51,5.95,82.16,22.72,95.45,-0.90,103.97,0.32,76.00,3.98,217.27,0.79,142.68,-4.40,98.49,8.23,102.17,10.41,93.40,27.86,75.02,1.15,83.26,7.52,77.62,-7.29,182.92,3.80,104.28,-1.12
1995M12,45.03,4.36,82.68,1.96,136.09,18.47,37.40,-9.16,44.47,4.12,114.73,5.47,71.12,-0.32,81.64,3.46,224.29,-3.67,125.76,-0.37,121.59,-9.87,59.78,-4.98,71.84,-12.68,30.13,25.96,41.34,9.51,61.69,-2.47,87.62,6.24,90.82,2.41,90.96,-5.90,73.88,2.80,54.81,3.55,103.97,-1.53,24.10,0.50,38.39,17.01,71.47,-4.20,67.16,-2.85,71.69,-8.93,87.59,1.96,85.18,-11.45,75.68,10.47,47.07,7.03,56.69,0.84,147.71,3.27,74.42,8.75,42.42,-2.55,220.69,20.89,147.32,2.90,67.72,4.07,115.35,6.87,86.32,3.23,25.73,7.07,45.51,6.61,55.60,13.33,130.62,10.57,128.21,16.36,223.54,-1.31,148.97,-9.48,96.47,-3.86,92.87,4.24,83.97,3.32,79.96,16.49,96.61,1.25,105.16,0.54,77.97,7.26,234.34,9.33,139.02,-10.99,103.61,11.99,114.82,18.43,115.45,26.31,87.19,-2.09,86.06,18.02,83.00,-1.67,212.29,16.61,94.73,2.12
1996M01,44.23,-0.94,54.51,-40.43,135.46,2.84,37.17,-16.85,43.54,-1.20,115.95,-3.07,75.45,-4.42,80.51,-3.97,184.22,-12.51,134.17,-2.91,126.33,-1.09,63.63,-2.63,58.01,-10.03,30.55,-1.20,41.87,2.22,62.09,2.49,85.84,3.58,85.23,2.45,87.34,-4.75,73.88,-4.87,51.50,-7.79,106.95,-1.86,24.12,1.90,33.66,7.13,71.90,-5.84,62.00,-7.86,80.21,-5.27,80.73,-9.65,83.20,-16.75,68.82,2.89,49.19,2.69,53.86,-15.98,179.94,-41.33,168.38,29.32,84.01,11.39,252.74,-33.20,174.77,-43.44,72.07,-39.09,98.64,-60.72,100.08,-36.38,31.64,-37.36,44.74,-37.58,62.22,-33.08,141.92,-53.90,212.96,-37.22,340.51,-37.33,228.89,-38.22,134.08,-44.42,97.54,-49.08,89.24,-44.60,85.03,-48.88,108.52,-49.54,124.14,-33.14,81.14,-40.78,316.16,-38.29,198.97,-48.08,108.18,-49.57,148.97,-40.79,100.93,-54.63,116.27,-26.95,90.91,-41.08,99.52,-45.00,403.60,17.90,98.02,-26.82
1996M02,47.17,8.56,65.05,-31.27,139.28,12.77,45.94,-3.06,46.26,7.91,124.62,9.00,72.24,2.47,82.24,0.85,221.95,20.91,133.31,5.31,120.88,-14.08,57.70,-9.31,70.42,18.53,34.13,14.03,43.74,8.21,62.08,3.74,98.28,18.50,80.84,1.16,89.21,2.40,76.13,18.10,58.20,7.22,108.64,9.21,24.87,1.39,35.97,15.10,73.01,-3.77,66.01,-0.14,78.51,1.80,85.44,1.62,95.41,-1.25,70.71,13.83,51.43,20.61,60.29,0.47,316.13,93.97,173.52,151.01,41.98,-6.00,423.72,118.58,326.22,97.05,124.72,62.50,316.41,266.72,158.31,61.20,51.10,44.07,92.63,87.36,120.02,121.24,320.82,149.45,346.38,113.45,372.99,74.42,374.36,150.46,311.43,187.16,146.31,63.62,218.12,110.34,219.08,137.18,224.66,80.20,204.52,68.55,157.24,67.56,542.02,112.26,334.85,75.79,257.11,145.73,263.51,113.71,248.71,143.64,168.36,82.64,202.31,136.18,210.43,86.70,148.92,7.76,158.07,39.40
1996M03,46.39,3.46,60.05,-37.82,143.51,12.55,38.31,-17.84,45.56,2.50,115.30,5.99,75.11,1.71,85.37,1.84,194.47,-0.27,140.71,4.27,119.50,-12.06,67.48,4.73,66.35,-1.06,29.92,7.01,38.04,-1.48,60.20,-6.23,92.26,9.30,85.24,-4.92,92.78,-1.15,67.82,-2.15,58.20,7.66,104.62,-0.78,26.71,0.38,36.12,4.12,78.17,-3.11,69.65,-1.65,80.22,-3.91,92.44,0.55,90.84,-10.70,75.41,0.76,54.23,24.44,55.50,3.08,139.90,8.74,100.84,80.01,37.61,3.27,221.08,37.04,142.49,9.57,70.44,11.65,80.72,14.72,84.81,9.39,30.65,11.37,40.59,9.08,58.58,23.40,121.46,10.01,139.54,12.30,193.90,-11.42,157.36,18.65,90.81,15.45,72.09,4.61,92.77,18.33,77.86,13.43,103.52,8.84,97.73,0.99,75.39,10.66,229.56,18.18,159.04,11.88,93.25,14.90,102.60,10.92,82.62,12.01,77.17,6.71,84.02,22.00,85.63,11.58,110.96,-0.56,145.95,38.24
1996M04,46.44,1.22,59.51,-30.57,132.78,5.91,36.80,-11.90,45.69,1.02,107.68,-0.20,70.70,-4.59,87.77,3.11,189.95,-7.53,132.95,8.52,116.74,-19.56,65.05,-6.85,63.87,-8.34,36.25,1.97,38.21,-8.04,67.94,0.80,92.16,8.56,90.06,-0.30,91.28,-1.08,69.06,-6.55,58.32,5.14,113.60,3.15,25.32,-3.03,35.64,6.90,79.94,-1.19,68.84,-5.50,79.63,-7.43,100.79,11.37,100.37,7.67,77.03,10.31,52.20,1.71,54.29,-7.09,140.22,1.45,104.55,52.09,39.88,-5.52,238.89,22.83,142.63,1.59,71.02,3.18,82.40,4.34,80.76,-3.62,29.76,8.85,43.64,-0.80,58.32,24.78,119.65,6.69,142.76,7.40,216.89,31.50,145.49,6.27,85.23,0.04,70.52,-7.16,84.70,3.05,79.23,2.94,103.95,5.40,99.39,-5.65,70.77,-1.02,253.32,11.46,157.98,-5.54,94.38,5.55,105.48,5.48,87.00,10.76,70.90,-10.93,74.25,-6.57,80.58,-9.02,111.45,0.39,103.60,-5.69
1996M05,45.56,2.11,53.01,-30.59,123.47,14.11,37.42,-3.21,44.71,1.75,101.96,1.94,72.94,-6.26,86.47,5.73,194.60,-5.68,121.38,0.71,132.17,0.66,63.86,-4.57,59.69,-7.70,31.60,-3.75,39.70,1.38,66.38,-1.62,85.84,5.04,95.38,6.81,85.78,1.90,68.49,-4.28,60.42,16.48,105.75,0.69,24.24,-6.55,36.92,16.14,80.24,-4.28,68.65,-6.54,80.30,-12.41,92.20,-3.10,94.20,7.37,72.34,6.19,52.75,7.26,51.02,2.35,134.37,-0.07,107.72,51.31,40.60,-6.11,211.34,7.09,137.10,0.17,71.09,3.31,77.17,16.10,77.42,-3.27,27.87,9.29,44.53,5.50,48.91,-0.83,116.51,9.01,141.18,5.41,175.54,4.64,137.33,-2.05,82.29,3.37,68.62,-5.21,76.24,-4.32,80.38,0.09,105.89,-1.57,89.10,-14.21,71.69,2.06,235.10,11.25,142.23,-12.92,87.00,7.74,103.25,9.72,81.95,3.88,79.22,1.67,74.83,-5.53,81.35,-3.02,101.80,-0.10,99.18,3.00
