期間,現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%)
1995M12,"527,093",6.83,"3,126",-0.29,"2,333",-1.44,"178,867",1.33,667,70.59,"40,391",4.19,"216,219",7.38,"19,505",62.54,"24,091",5.36,"27,692",13.53,"14,202",22.39,"7,144,900",14.64,"66,163",4.09,"127,720",38.50,"2,826,504",12.62,"280,599",11.52,"407,550",7.60,"1,189,003",12.54,"332,839",31.58,"1,500,625",13.96,"216,968",35.46,"196,929",31.38,"3,792",-19.68,7,-41.67,10,42.86,671,-29.29,7,75.00,321,-33.26,"1,787",-24.05,328,446.67,149,-44.19,345,-20.51,167,8.44,"23,635",-66.47,59,-78.31,48,84.62,"4,117",-85.52,24,-42.86,"1,586",-34.49,"7,815",-25.72,"2,065",-83.75,"2,510",-75.99,"3,968",19.19,"1,441",-36.63,"1,378",-3.77,19,46.15,5,66.67,345,-19.77,2,0.00,100,5.26,673,9.43,22,0.00,103,-14.17,65,-32.99,44,25.71,"10,112",0.03,286,150.88,52,205.88,"2,340",-5.95,6,-62.50,687,-4.72,"3,402",16.07,116,-57.82,"2,412",-20.89,490,40.40,316,112.08
1996M01,"529,167",7.07,"3,121",-0.26,"2,327",-1.57,"178,957",1.48,689,74.87,"40,518",4.15,"217,737",7.83,"19,458",62.07,"24,132",5.46,"27,935",13.70,"14,293",22.36,"7,199,502",14.95,"66,177",3.88,"127,899",38.67,"2,851,624",13.29,"280,728",11.55,"408,651",7.14,"1,200,958",12.72,"333,990",31.62,"1,516,349",14.72,"221,710",35.73,"191,416",25.29,"3,923",48.21,11,175.00,8,166.67,778,96.46,8,166.67,311,27.46,"2,062",50.29,69,81.58,167,0.00,356,18.27,153,28.57,"29,847",47.50,76,322.22,57,235.29,"7,985",240.66,27,17.39,"1,536",13.61,"7,876",30.20,914,49.10,"5,637",4.52,"4,102",46.08,"1,633",1.05,"1,991",79.37,15,7.14,2,-33.33,569,33.88,-,--,130,128.07,850,107.82,42,121.05,173,82.11,130,80.56,80,400.00,"20,523",122.88,123,-0.81,3,-82.35,"3,525",40.94,-,--,"1,862",329.03,"4,182",92.81,370,-10.41,"5,770",87.22,544,153.02,"4,140","1,562.65"
1996M02,"530,860",7.15,"3,113",-0.29,"2,320",-1.65,"178,865",1.53,705,73.65,"40,622",3.94,"219,120",8.09,"19,378",60.92,"24,144",5.26,"28,209",13.55,"14,384",22.15,"7,234,546",14.67,"66,048",3.92,"127,677",38.41,"2,866,673",13.12,"280,999",11.63,"406,854",5.44,"1,211,043",12.74,"336,535",32.08,"1,521,750",14.57,"224,202",32.18,"192,765",24.59,"3,795",65.14,6,100.00,5,0.00,593,58.13,10,233.33,336,47.37,"2,031",78.63,75,114.29,164,15.49,412,57.85,163,49.54,"28,036",55.62,48,269.23,26,-58.73,"4,529",73.86,197,479.41,"1,416",-36.62,"9,838",84.92,"3,561",665.81,"3,214",-12.47,"3,298",16.95,"1,906",141.57,"1,662",0.30,10,-9.09,6,20.00,497,-7.10,1,--,139,40.40,659,-4.91,40,81.82,135,-15.09,118,32.58,57,29.55,"14,174",32.90,78,27.87,19,-51.28,"2,835",-5.63,5,--,"3,109",669.55,"3,056",6.11,220,94.69,"2,852",-22.25,"1,353",310.00,641,298.14
1996M03,"531,620",7.09,"3,097",-0.80,"2,310",-1.62,"178,478",1.45,710,67.06,"40,663",3.97,"220,041",8.12,"19,349",59.99,"24,178",5.34,"28,373",13.22,"14,421",21.54,"7,263,678",14.37,"65,931",3.80,"127,733",38.50,"2,868,253",12.68,"281,494",11.75,"408,865",5.13,"1,217,599",12.51,"338,593",29.74,"1,528,245",14.46,"230,534",32.78,"196,431",25.32,"3,567",4.60,8,-38.46,10,25.00,655,4.97,3,0.00,327,-9.17,"1,889",13.52,62,37.78,146,-28.78,342,0.59,125,-15.54,"26,340",-8.67,44,-52.69,96,159.46,"3,252",-49.56,36,227.27,"1,362",-8.28,"8,001",10.22,858,-2.05,"2,329",-66.77,"6,578",65.61,"3,780",129.09,"2,640",32.73,17,0.00,17,41.67,961,51.82,2,--,211,39.74,"1,027",26.01,39,39.29,141,-14.02,150,30.43,75,38.89,"15,965",36.52,172,-29.80,84,50.00,"4,804",43.57,3,--,"1,202",30.09,"4,680",36.72,262,2.75,"3,554",24.83,648,70.98,550,158.22
1996M04,"530,891",6.10,"3,079",-1.66,"2,303",-1.87,"177,610",0.67,708,54.59,"40,617",3.18,"220,189",7.07,"19,281",57.05,"24,201",4.31,"28,491",11.86,"14,412",19.68,"7,310,073",14.18,"65,985",3.73,"146,419",58.27,"2,882,560",12.70,"281,440",11.63,"408,869",4.66,"1,221,228",11.42,"338,982",28.59,"1,531,640",13.54,"233,670",31.72,"199,280",25.14,"2,738",-52.70,3,-75.00,3,-76.92,492,-61.83,3,-86.96,226,-56.95,"1,430",-49.22,52,-37.35,132,-60.12,298,-41.80,99,-46.49,"31,180",-17.16,49,-43.68,19,-77.38,"14,035",96.13,9,-95.21,886,-64.88,"5,464",-51.36,"1,388",-21.54,"2,271",-76.97,"3,665",9.08,"3,391",146.98,"3,131",68.15,23,360.00,16,300.00,"1,238",124.28,3,200.00,225,93.97,"1,238",44.12,40,42.86,134,19.64,136,7.94,78,32.20,"13,457",37.39,92,268.00,82,310.00,"4,502",111.96,32,166.67,971,53.88,"3,902",10.63,236,10.28,"2,849",9.41,423,7.91,363,50.00
1996M05,"533,749",5.37,"3,068",-1.82,"2,303",-1.87,"178,037",0.29,721,41.65,"40,855",2.85,"221,964",6.31,"19,260",53.14,"24,269",2.90,"28,787",10.43,"14,485",17.87,"7,391,042",13.95,"66,709",4.93,"146,411",58.13,"2,934,863",13.94,"281,889",11.62,"410,140",4.38,"1,232,505",10.30,"339,856",27.10,"1,538,512",11.80,"238,331",30.05,"201,826",22.63,"3,635",-50.83,5,-44.44,12,-25.00,768,-55.61,9,-64.00,348,-47.90,"1,843",-47.40,70,-51.72,128,-70.02,322,-49.45,130,-43.72,"25,957",-56.93,33,-35.29,71,-44.53,"4,361",-41.08,40,-75.61,"1,490",-52.24,"7,355",-47.75,"1,221",-54.79,"5,521",-77.22,"3,308",-30.53,"2,553",-29.30,"1,564",0.45,15,15.38,5,150.00,395,-7.93,1,-50.00,130,-2.26,726,3.71,33,26.92,113,18.95,108,0.93,38,-24.00,"9,060",-16.62,169,55.05,17,183.33,"1,666",-54.77,2,-75.00,828,-2.70,"3,116",-9.73,216,3.35,"2,492",44.80,314,-52.57,234,45.34
1996M06,"535,154",4.63,"3,065",-1.86,"2,288",-3.17,"178,135",-0.21,733,34.25,"40,939",2.30,"222,874",5.50,"19,306",50.92,"24,298",1.99,"28,966",9.09,"14,550",16.56,"7,584,332",15.57,"66,237",3.38,"146,386",57.69,"2,985,834",14.97,"300,665",18.90,"412,339",4.40,"1,241,299",9.57,"448,906",65.64,"1,537,502",9.72,"241,966",27.93,"203,198",22.10,"3,609",-42.88,10,-28.57,8,-33.33,693,-53.61,7,-53.33,346,-38.87,"1,836",-40.14,74,-35.65,165,-46.77,343,-37.64,127,-27.43,"129,715",202.86,97,21.25,82,90.70,"5,118",-25.00,41,-54.44,"1,325",-43.01,"7,092",-44.46,"106,786","5,106.53","3,975",-66.49,"3,616",-31.25,"1,579",3.68,"1,763",52.77,14,16.67,9,80.00,426,35.67,-,--,145,52.63,830,67.34,27,80.00,134,44.09,126,38.46,52,57.58,"14,431",18.00,598,382.26,68,126.67,"2,132",36.67,-,--,889,23.64,"3,940",104.89,101,-51.67,"5,006",-28.94,821,232.39,870,137.06
1996M07,"537,876",4.41,"3,063",-1.95,"2,289",-3.13,"178,418",-0.39,746,30.88,"41,176",2.31,"224,632",5.46,"19,282",46.03,"24,400",1.84,"29,244",8.84,"14,626",15.19,"7,663,550",14.34,"67,848",5.57,"146,319",57.59,"3,022,746",15.30,"300,816",7.72,"414,794",3.88,"1,253,149",9.57,"454,597",65.44,"1,548,461",5.74,"248,700",29.25,"206,120",21.37,"5,235",2.27,12,-14.29,19,26.67,"1,011",-17.87,6,-50.00,451,-1.74,"2,762",22.54,106,-60.30,230,-8.00,464,14.00,174,-17.14,"33,006",-57.04,76,-39.20,88,17.33,"4,727",-90.06,31,-63.53,"1,814",-11.12,"11,206",31.68,"1,638",-32.17,"3,942",-63.84,"6,091",112.45,"3,390",49.14,"1,818",12.15,14,27.27,6,0.00,439,-10.95,-,--,132,-13.73,846,33.02,40,37.93,129,-7.86,140,35.92,72,53.19,"10,456",-12.24,256,158.59,39,-13.33,"2,424",-8.80,-,--,770,-61.90,"3,261",8.27,285,41.09,"2,369",-25.99,493,19.37,555,119.37
1996M08,"540,146",4.06,"3,057",-2.33,"2,290",-3.09,"178,475",-0.62,761,26.83,"41,366",2.46,"226,274",5.43,"19,088",34.76,"24,531",1.91,"29,609",9.02,"14,695",13.06,"7,824,072",14.23,"67,835",4.46,"159,380",71.48,"3,089,757",14.41,"301,068",7.57,"420,265",3.91,"1,268,877",9.47,"457,156",60.41,"1,591,709",6.99,"260,098",30.42,"207,927",18.66,"4,763",-19.72,9,0.00,13,18.18,711,-43.53,8,-27.27,402,-12.80,"2,536",-4.91,82,-83.27,247,-14.83,554,18.63,201,-25.00,"39,212",1.53,38,-64.15,109,230.30,"3,166",-47.47,57,-5.00,"1,860",-7.69,"11,147",5.80,"1,225",-63.79,"7,556",-11.74,"10,647",80.18,"3,403",71.35,"1,834",-12.16,8,-11.11,5,-16.67,441,-18.33,1,--,121,-24.38,874,-9.15,61,134.62,131,-29.19,136,-0.73,56,-11.11,"14,180",-1.41,276,607.69,25,-39.02,"4,866",52.11,1,--,679,-49.96,"3,656",-16.83,361,-21.18,"3,084",-20.64,577,17.52,650,26.95
1996M09,"542,331",4.11,"3,058",-2.05,"2,300",-1.75,"178,608",-0.08,778,22.33,"41,519",2.91,"227,706",5.94,"19,036",19.06,"24,619",2.40,"29,938",9.57,"14,769",10.08,"7,946,324",13.53,"68,398",4.02,"159,479",24.88,"3,148,237",13.33,"301,486",7.54,"424,170",4.74,"1,291,406",10.66,"459,670",51.45,"1,614,319",8.83,"267,587",29.94,"211,572",15.83,"3,632",-23.83,9,-18.18,8,-27.27,654,-31.01,8,-33.33,325,-8.96,"1,855",-10.52,65,-87.85,181,1.12,388,8.08,139,-50.88,"43,652",55.99,34,-59.52,27,-22.86,"9,786",126.16,43,-55.21,"1,238",-11.32,"15,402",82.77,992,-69.26,"6,323",82.85,"6,520",37.47,"3,285",50.21,"1,525",-53.97,7,-74.07,3,-89.66,427,-68.63,1,-66.67,114,-47.47,672,-47.42,31,0.00,116,-8.66,102,-32.89,52,-40.91,"9,666",-31.35,45,-67.15,26,-83.85,"2,136",-55.00,5,-68.75,556,-38.83,"3,024",-29.30,159,-27.40,"2,847",8.05,421,-14.78,445,-6.51
1996M10,"543,732",3.96,"3,054",-2.46,"2,289",-1.80,"178,545",-0.03,788,22.36,"41,616",3.35,"228,816",6.48,"18,984",5.83,"24,640",2.68,"30,192",10.19,"14,808",6.96,"8,036,334",13.78,"68,152",2.72,"159,430",25.04,"3,189,591",13.79,"302,271",7.79,"428,242",5.61,"1,305,037",11.53,"460,780",44.56,"1,631,829",9.40,"274,738",30.86,"216,264",13.90,"2,905",-7.75,6,-33.33,3,-25.00,438,-29.13,4,0.00,233,-6.80,"1,586",24.59,68,-84.47,124,5.98,333,40.51,110,-44.72,"22,334",-12.15,79,27.42,43,59.26,"4,514",-46.32,10,-60.00,912,-2.04,"6,860",33.96,798,-67.08,"3,194",-4.94,"3,140",-18.02,"2,779",125.93,"1,289",0.47,10,66.67,10,150.00,348,0.87,-,--,98,0.00,556,-0.36,21,-27.59,110,-9.84,89,8.54,47,23.68,"9,431",-0.34,299,864.52,111,909.09,"2,401",-8.36,-,--,709,28.91,"2,458",4.06,121,-45.74,"2,646",-17.26,420,49.47,261,45.81
1996M11,"544,736",3.78,"3,058",-2.14,"2,281",-2.19,"178,253",-0.28,804,23.88,"41,706",3.49,"229,752",6.69,"18,967",0.65,"24,635",2.43,"30,433",10.75,"14,847",5.88,"8,109,181",14.28,"68,409",3.38,"159,551",25.08,"3,209,375",14.30,"302,806",7.95,"430,744",6.03,"1,328,676",12.40,"465,780",42.75,"1,643,653",10.02,"279,996",31.67,"220,191",14.20,"4,158",8.96,18,28.57,16,100.00,805,4.41,7,16.67,416,42.47,"2,120",33.42,63,-87.55,203,56.15,375,27.12,135,-34.15,"41,091",76.58,132,4.76,85,-34.62,"3,958",-24.85,58,48.72,"1,618",35.85,"21,639",277.45,"2,765",-8.14,"3,494",50.41,"5,177",88.80,"2,163",-20.04,"2,661",99.33,11,83.33,18,"1,700.00",840,140.69,1,--,159,43.24,"1,130",89.92,45,104.55,210,94.44,160,70.21,87,77.55,"15,511",43.13,78,21.88,105,"1,650.00","4,267",128.67,-,--,"1,045",20.67,"4,422",47.55,313,92.02,"4,149",6.63,590,32.29,536,0.19
1996M12,"545,977",3.58,"3,049",-2.46,"2,263",-3.00,"177,464",-0.78,825,23.69,"41,770",3.41,"231,077",6.87,"18,960",-2.79,"24,713",2.58,"30,906",11.61,"14,950",5.27,"8,225,095",15.12,"68,447",3.45,"159,777",25.10,"3,259,851",15.33,"303,233",8.07,"434,814",6.69,"1,347,588",13.34,"468,432",40.74,"1,669,934",11.28,"288,112",32.79,"224,907",14.21,"1,678",-55.75,6,-14.29,1,-90.00,185,-72.43,2,-71.43,153,-52.34,853,-52.27,26,-92.07,116,-22.15,232,-32.75,104,-37.72,"29,635",25.39,91,54.24,10,-79.17,"12,802",210.95,11,-54.17,841,-46.97,"4,395",-43.76,276,-86.63,"5,134",104.54,"4,524",14.01,"1,548",7.43,"3,394",146.30,24,26.32,27,440.00,"1,401",306.09,3,50.00,190,90.00,"1,294",92.27,57,159.09,157,52.43,155,138.46,86,95.45,"15,424",52.53,114,-60.14,99,90.38,"5,035",115.17,21,250.00,731,6.40,"4,168",22.52,400,244.83,"3,624",50.25,643,31.22,584,84.81
1997M01,"546,911",3.35,"3,049",-2.31,"2,259",-2.92,"177,539",-0.79,826,19.88,"41,805",3.18,"231,713",6.42,"18,928",-2.72,"24,773",2.66,"31,026",11.06,"14,993",4.90,"8,248,764",14.57,"68,472",3.47,"159,775",24.92,"3,267,251",14.58,"303,523",8.12,"436,329",6.77,"1,354,213",12.76,"468,582",40.30,"1,671,929",10.26,"291,676",31.56,"227,014",18.60,"5,241",33.60,20,81.82,17,112.50,985,26.61,9,12.50,371,19.29,"2,727",32.25,78,13.04,296,77.25,547,53.65,191,24.84,"40,696",36.35,161,111.84,161,182.46,"5,100",-36.13,325,"1,103.70","1,886",22.79,"12,198",54.88,820,-10.28,"10,909",93.52,"5,793",41.22,"3,340",104.53,"2,268",13.91,10,-33.33,8,300.00,502,-11.78,-,--,163,25.38,"1,057",24.35,66,57.14,182,5.20,184,41.54,96,20.00,"23,050",12.31,113,-8.13,77,"2,466.67","5,761",63.43,-,--,"1,756",-5.69,"5,606",34.05,355,-4.05,"7,841",35.89,798,46.69,738,-82.17
1997M02,"547,009",3.04,"3,054",-1.90,"2,241",-3.41,"177,262",-0.90,836,18.58,"41,773",2.83,"232,090",5.92,"18,872",-2.61,"24,721",2.39,"31,168",10.49,"14,992",4.23,"8,298,256",14.70,"68,546",3.78,"159,699",25.08,"3,288,137",14.70,"303,603",8.04,"438,261",7.72,"1,368,855",13.03,"468,279",39.15,"1,675,498",10.10,"297,365",32.63,"230,013",19.32,"1,563",-58.81,8,33.33,2,-60.00,192,-67.62,-,--,115,-65.77,865,-57.41,25,-66.67,102,-37.80,197,-52.18,57,-65.03,"22,561",-19.53,54,12.50,7,-73.08,"1,345",-70.30,-,--,552,-61.02,"11,252",14.37,282,-92.08,"2,482",-22.78,"3,830",16.13,"2,754",44.49,"2,904",74.73,9,-10.00,23,283.33,800,60.97,2,100.00,226,62.59,"1,250",89.68,40,0.00,265,96.30,198,67.80,91,59.65,"17,644",24.48,104,33.33,127,568.42,"3,365",18.69,8,60.00,"1,539",-50.50,"5,320",74.08,290,31.82,"5,384",88.78,726,-46.34,775,20.90
1997M03,"548,112",3.10,"3,056",-1.32,"2,234",-3.29,"176,885",-0.89,853,20.14,"41,853",2.93,"233,184",5.97,"18,757",-3.06,"24,857",2.81,"31,463",10.89,"14,970",3.81,"8,374,468",15.29,"68,646",4.12,"163,428",27.95,"3,304,984",15.23,"304,456",8.16,"442,905",8.33,"1,378,901",13.25,"470,328",38.91,"1,699,583",11.21,"307,486",33.38,"233,751",19.00,"5,155",44.52,13,62.50,20,100.00,990,51.15,17,466.67,441,34.86,"2,598",37.53,58,-6.45,331,126.71,532,55.56,155,24.00,"45,493",72.71,75,70.45,121,26.04,"7,157",120.08,103,186.11,"2,798",105.43,"12,580",57.23,772,-10.02,"11,162",379.26,"7,589",15.37,"3,132",-17.14,"1,372",-48.03,6,-64.71,4,-76.47,308,-67.95,-,--,116,-45.02,639,-37.78,43,10.26,92,-34.75,116,-22.67,48,-36.00,"10,571",-33.79,92,-46.51,40,-52.38,"1,611",-66.47,-,--,927,-22.88,"3,221",-31.18,389,48.47,"3,580",0.73,307,-52.62,401,-27.09
1997M04,"549,780",3.56,"3,054",-0.81,"2,233",-3.04,"177,087",-0.29,857,21.05,"42,019",3.45,"234,143",6.34,"18,712",-2.95,"24,984",3.24,"31,672",11.16,"15,019",4.21,"8,416,456",15.14,"68,652",4.04,"163,393",11.59,"3,319,421",15.16,"304,471",8.18,"444,580",8.73,"1,385,635",13.46,"470,279",38.73,"1,708,744",11.56,"315,132",34.86,"236,149",18.50,"3,766",37.55,6,100.00,5,66.67,627,27.44,4,33.33,319,41.15,"1,968",37.62,50,-3.85,271,105.30,382,28.19,134,35.35,"43,725",40.23,28,-42.86,24,26.32,"12,834",-8.56,19,111.11,"1,364",53.95,"8,718",59.55,640,-53.89,"10,144",346.68,"8,309",126.71,"1,641",-51.61,"3,249",3.77,15,-34.78,13,-18.75,982,-20.68,2,-33.33,240,6.67,"1,432",15.67,37,-7.50,188,40.30,223,63.97,117,50.00,"17,518",30.18,76,-17.39,37,-54.88,"4,028",-10.53,7,-78.12,"1,100",13.29,"5,469",40.16,338,43.22,"4,337",52.23,"1,207",185.34,913,151.52
1997M05,"552,725",3.56,"3,066",-0.07,"2,230",-3.17,"177,293",-0.42,866,20.11,"42,299",3.53,"235,967",6.31,"18,630",-3.27,"25,238",3.99,"32,117",11.57,"15,019",3.69,"8,505,996",15.09,"69,206",3.74,"163,324",11.55,"3,337,074",13.70,"304,508",8.02,"449,083",9.50,"1,403,487",13.87,"470,136",38.33,"1,743,370",13.32,"326,310",36.91,"239,498",18.67,"5,322",46.41,18,260.00,11,-8.33,858,11.72,5,-44.44,474,36.21,"2,732",48.24,88,25.71,350,173.44,600,86.34,186,43.08,"46,093",77.57,154,366.67,86,21.13,"6,305",44.58,22,-45.00,"2,015",35.23,"15,389",109.23,"1,014",-16.95,"6,581",19.20,"10,768",225.51,"3,755",47.08,"2,478",58.44,13,-13.33,6,20.00,498,26.08,1,0.00,163,25.38,"1,290",77.69,65,96.97,127,12.39,199,84.26,116,205.26,"12,884",42.21,204,20.71,62,264.71,"2,406",44.42,5,150.00,789,-4.71,"5,541",77.82,455,110.65,"2,130",-14.53,755,140.45,532,127.35
1997M06,"556,047",3.90,"3,073",0.26,"2,246",-1.84,"177,667",-0.26,881,20.19,"42,542",3.92,"237,905",6.74,"18,593",-3.69,"25,485",4.89,"32,547",12.36,"15,108",3.84,"8,594,892",13.32,"69,340",4.68,"163,469",11.67,"3,356,984",12.43,"316,164",5.15,"452,634",9.77,"1,422,808",14.62,"472,792",5.32,"1,764,835",14.79,"333,429",37.80,"242,437",19.31,"4,463",23.66,20,100.00,13,62.50,722,4.18,15,114.29,377,8.96,"2,313",25.98,79,6.76,278,68.48,502,46.36,144,13.39,"38,502",-70.32,77,-20.62,50,-39.02,"4,525",-11.59,64,56.10,"1,771",33.66,"10,450",47.35,"3,708",-96.53,"8,627",117.03,"6,418",77.49,"2,809",77.90,"1,459",-17.24,4,-71.43,4,-55.56,393,-7.75,1,--,81,-44.14,695,-16.27,33,22.22,100,-25.37,92,-26.98,56,7.69,"12,459",-13.67,241,-59.70,10,-85.29,"3,187",49.48,1,--,600,-32.51,"3,881",-1.50,537,431.68,"2,951",-41.05,499,-39.22,546,-37.24
1997M07,"560,209",4.15,"3,077",0.46,"2,254",-1.53,"178,013",-0.23,911,22.12,"42,853",4.07,"240,478",7.05,"18,550",-3.80,"25,766",5.60,"33,100",13.19,"15,207",3.97,"8,720,056",13.79,"69,043",1.76,"163,577",11.79,"3,412,068",12.88,"316,367",5.17,"457,987",10.41,"1,442,474",15.11,"481,682",5.96,"1,787,250",15.42,"343,416",38.08,"246,192",19.44,"3,150",-39.83,6,-50.00,4,-78.95,376,-62.81,4,-33.33,281,-37.69,"1,706",-38.23,58,-45.28,212,-7.83,393,-15.30,110,-36.78,"35,798",8.46,32,-57.89,51,-42.05,"9,857",108.53,17,-45.16,"1,102",-39.25,"7,921",-29.31,"3,537",115.93,"5,060",28.36,"6,698",9.97,"1,520",-55.16,"2,832",55.78,20,42.86,23,283.33,947,115.72,3,--,180,36.36,"1,227",45.04,53,32.50,153,18.60,165,17.86,61,-15.28,"15,172",45.10,199,-22.27,98,151.28,"4,553",87.83,11,--,921,19.61,"5,025",54.09,328,15.09,"3,218",35.84,566,14.81,246,-55.68
1997M08,"561,715",3.99,"3,069",0.39,"2,240",-2.18,"177,555",-0.52,915,20.24,"43,041",4.05,"241,804",6.86,"18,513",-3.01,"25,900",5.58,"33,414",12.85,"15,264",3.87,"8,952,163",14.42,"73,806",8.80,"173,841",9.07,"3,538,407",14.52,"316,991",5.29,"463,351",10.25,"1,465,116",15.47,"483,852",5.84,"1,826,968",14.78,"358,336",37.77,"251,495",20.95,"3,316",-30.38,11,22.22,14,7.69,540,-24.05,4,-50.00,281,-30.10,"1,704",-32.81,63,-23.17,192,-22.27,378,-31.77,129,-35.82,"36,742",-6.30,85,123.68,105,-3.67,"7,340",131.84,19,-66.67,"1,377",-25.97,"9,412",-15.56,"1,161",-5.22,"6,559",-13.19,"9,389",-11.82,"1,293",-62.00,"2,672",45.69,8,0.00,15,200.00,"1,175",166.44,1,0.00,165,36.36,"1,022",16.93,37,-39.34,89,-32.06,104,-23.53,56,0.00,"11,578",-18.35,38,-86.23,71,184.00,"3,929",-19.26,1,0.00,683,0.59,"3,839",5.01,250,-30.75,"1,608",-47.86,607,5.20,546,-16.00
