期間,資產合計=負債淨值合計_原始值,資產合計=負債淨值合計_年增率(%),資產--國外資產_原始值,資產--國外資產_年增率(%),資產--放款-計_原始值,資產--放款-計_年增率(%),資產--放款-政府機關_原始值,資產--放款-政府機關_年增率(%),資產--放款-公營事業_原始值,資產--放款-公營事業_年增率(%),資產--放款-民間部門_原始值,資產--放款-民間部門_年增率(%),資產--對非金融機構證券投資-計_原始值,資產--對非金融機構證券投資-計_年增率(%),資產--對非金融機構證券投資-政府機關_原始值,資產--對非金融機構證券投資-政府機關_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--不動產投資_原始值,資產--不動產投資_年增率(%),資產--對金融機構債權-中央銀行_原始值,資產--對金融機構債權-中央銀行_年增率(%),資產--對金融機構債權-其他貨幣機構_原始值,資產--對金融機構債權-其他貨幣機構_年增率(%),資產--對金融機構債權-人壽保險公司等_原始值,資產--對金融機構債權-人壽保險公司等_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),資產--其他資產_原始值,資產--其他資產_年增率(%),負債與淨值--國外負債_原始值,負債與淨值--國外負債_年增率(%),負債與淨值--企業及個人存款-計_原始值,負債與淨值--企業及個人存款-計_年增率(%),負債與淨值--企業及個人存款-支票存款_原始值,負債與淨值--企業及個人存款-支票存款_年增率(%),負債與淨值--企業及個人存款-活期存款_原始值,負債與淨值--企業及個人存款-活期存款_年增率(%),負債與淨值--企業及個人存款-活期儲蓄存款_原始值,負債與淨值--企業及個人存款-活期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-定期存款_原始值,負債與淨值--企業及個人存款-定期存款_年增率(%),負債與淨值--企業及個人存款-可轉讓定期存單_原始值,負債與淨值--企業及個人存款-可轉讓定期存單_年增率(%),負債與淨值--企業及個人存款-定期儲蓄存款_原始值,負債與淨值--企業及個人存款-定期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-外匯存款_原始值,負債與淨值--企業及個人存款-外匯存款_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--對金融機構負債-中央銀行_原始值,負債與淨值--對金融機構負債-中央銀行_年增率(%),負債與淨值--對金融機構負債-其他貨幣機構_原始值,負債與淨值--對金融機構負債-其他貨幣機構_年增率(%),負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_原始值,負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_年增率(%),負債與淨值--對金融機構負債-人壽保險公司等_原始值,負債與淨值--對金融機構負債-人壽保險公司等_年增率(%),負債與淨值--金融債券_原始值,負債與淨值--金融債券_年增率(%),負債與淨值--其他負債_原始值,負債與淨值--其他負債_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%)
2008M05,"26,564,350",3.53,"1,988,663",8.22,"16,448,050",1.47,"1,381,719",-12.42,"669,938",18.65,"14,396,393",2.34,"1,722,338",-2.71,"702,905",-11.33,"123,906",14.12,"895,527",3.04,"129,366",-6.86,1,0.00,"4,218,839",19.12,"321,504",-8.03,5,-99.97,"158,055",-4.09,"1,577,529",-3.34,"712,139",38.34,"18,251,007",3.19,"307,149",11.47,"1,576,670",3.84,"4,542,907",-3.41,"3,414,746",27.83,"161,698",-19.52,"6,537,761",-2.80,"1,710,076",7.52,"607,552",-1.37,"83,296",-5.48,"2,115,534",-5.99,"903,368",-3.41,"341,544",109.78,"946,853",1.95,"1,652,495",-6.12,"1,853,930",12.20
2008M06,"26,154,174",0.87,"1,974,440",8.77,"16,533,251",1.94,"1,275,835",-15.06,"692,745",22.89,"14,564,671",2.91,"1,656,254",-7.59,"699,674",-11.45,"116,554",9.71,"840,026",-6.24,"129,718",-2.43,1,0.00,"3,981,414",13.19,"269,869",-17.74,5,-99.97,"157,570",-2.47,"1,451,652",-25.30,"747,850",31.16,"18,088,774",1.51,"283,422",-11.74,"1,642,135",4.22,"4,356,896",-8.26,"3,407,913",30.32,"159,122",-25.41,"6,548,061",-2.04,"1,691,225",1.82,"632,488",1.51,"64,613",-12.30,"2,031,273",-10.46,"882,826",-8.61,"319,439",77.13,"969,038",4.48,"1,485,234",-16.83,"1,815,465",8.18
2008M07,"26,228,500",1.28,"1,898,679",6.14,"16,602,469",2.15,"1,264,996",-12.96,"708,018",25.48,"14,629,455",2.77,"1,623,897",-10.16,"682,084",-12.40,"125,581",20.93,"816,232",-11.76,"129,839",-0.96,1,0.00,"4,055,214",13.18,"270,690",-20.83,5,-99.98,"158,172",-6.48,"1,489,534",-17.30,"772,601",26.55,"18,167,630",2.19,"276,208",-7.33,"1,587,440",-3.88,"4,346,743",-9.54,"3,512,283",37.35,"174,941",-12.51,"6,575,530",-1.53,"1,694,485",6.69,"633,589",3.17,"86,031",26.10,"1,992,186",-12.82,"865,299",-10.13,"318,548",45.93,"964,419",6.98,"1,481,099",-13.78,"1,812,397",6.44
2008M08,"26,227,506",1.76,"1,928,451",9.49,"16,577,774",2.06,"1,226,010",-10.74,"750,655",33.03,"14,601,109",2.06,"1,631,660",-8.16,"682,946",-12.40,"129,611",23.02,"819,103",-8.14,"124,935",-10.30,1,0.00,"3,944,151",10.20,"311,676",-21.01,4,-99.98,"154,472",-4.59,"1,554,382",-8.41,"711,849",15.60,"18,240,783",3.21,"326,233",18.75,"1,576,501",-4.36,"4,355,323",-8.11,"3,439,934",34.73,"163,706",-7.07,"6,622,656",-0.63,"1,756,430",8.65,"643,629",4.67,"58,795",11.27,"2,026,702",-13.86,"858,466",-11.02,"316,979",33.26,"960,980",7.12,"1,448,214",-12.83,"1,819,575",9.16
2008M09,"26,532,502",2.11,"2,150,443",19.08,"16,694,351",2.53,"1,195,932",-13.19,"756,694",36.00,"14,741,725",2.74,"1,622,211",-7.60,"688,452",-8.58,"141,236",36.90,"792,523",-11.88,"116,891",-13.11,1,0.00,"4,024,962",13.59,"318,220",-7.29,4,-99.98,"157,774",-1.34,"1,447,645",-25.36,"774,337",34.08,"18,457,335",4.57,"365,644",13.59,"1,574,761",-1.33,"4,393,392",-7.39,"3,442,495",35.82,"174,707",-0.47,"6,671,526",0.60,"1,834,810",11.41,"665,936",6.90,"67,486",-5.17,"2,060,222",-8.96,"854,177",-11.44,"313,722",25.42,"946,810",2.95,"1,445,424",-24.93,"1,801,230",5.78
2008M10,"26,820,139",3.47,"2,216,168",26.17,"16,770,217",3.43,"1,218,676",-8.34,"778,107",40.73,"14,773,434",3.09,"1,560,042",-11.50,"707,100",-6.67,"138,281",37.50,"714,661",-21.00,"108,256",-20.39,1,0.00,"4,126,929",10.92,"254,026",-27.72,4,-99.98,"156,444",-1.91,"1,628,052",-9.65,"750,661",25.47,"18,824,375",5.66,"261,307",-6.30,"1,636,888",-0.10,"4,347,988",-8.77,"3,656,129",36.61,"186,279",15.58,"6,798,598",2.57,"1,937,186",16.14,"630,307",-2.28,"61,906",5.00,"1,939,015",-14.86,"840,013",-15.39,"336,638",22.23,"935,294",5.74,"1,551,418",-6.27,"1,790,525",4.78
2008M11,"26,865,054",3.82,"2,292,970",27.51,"16,803,529",3.58,"1,220,160",-8.67,"773,186",36.05,"14,810,183",3.43,"1,581,884",-6.68,"734,964",-1.66,"151,399",42.49,"695,521",-17.35,"104,917",-23.03,1,0.00,"4,266,733",16.26,"245,196",-36.54,4,-99.98,"155,825",-1.19,"1,413,995",-21.06,"726,233",24.66,"19,015,229",7.64,"291,920",6.21,"1,579,656",-2.27,"4,288,579",-5.53,"3,843,168",37.58,"157,817",-4.60,"6,860,124",3.77,"1,993,965",19.74,"645,417",0.02,"68,798",-4.71,"1,891,420",-18.99,"836,919",-14.62,"407,649",39.13,"907,658",2.12,"1,406,693",-16.61,"1,795,957",5.23
2008M12,"27,116,649",4.42,"2,376,590",22.40,"16,739,070",2.12,"1,252,319",-8.00,"759,552",28.47,"14,727,199",2.00,"1,675,888",-2.11,"792,793",2.48,"167,862",72.38,"715,233",-14.96,"95,520",-29.38,1,0.00,"4,444,384",21.53,"270,773",-28.89,4,-99.95,"171,257",7.66,"1,343,162",-15.23,"737,623",17.74,"19,355,216",8.43,"290,071",-1.95,"1,681,466",-0.63,"4,427,322",-2.96,"3,836,180",33.64,"149,429",-12.06,"6,977,212",5.96,"1,993,536",19.00,"652,349",1.73,"57,821",-15.25,"1,934,850",-15.04,"831,259",-15.46,"386,401",28.49,"873,724",-2.95,"1,310,774",-14.51,"1,807,891",2.07
2009M01,"26,915,998",3.08,"2,392,794",22.29,"16,607,860",0.77,"1,331,102",-9.08,"762,447",30.01,"14,514,311",0.58,"1,754,159",2.65,"873,766",14.43,"168,588",68.88,"711,805",-15.81,"94,567",-27.43,1,0.00,"4,291,522",20.18,"267,846",-26.77,472,"9,340.00","229,488",-23.96,"1,277,289",-20.05,"751,171",19.63,"19,336,314",7.64,"288,668",-5.62,"1,559,077",-5.73,"4,630,103",1.28,"3,791,939",28.88,"135,683",-18.02,"6,984,643",6.51,"1,946,201",10.08,"585,631",-0.75,"56,714",-3.56,"1,952,988",-12.46,"829,515",-16.01,"378,852",19.82,"866,164",-5.08,"1,188,422",-27.08,"1,799,742",0.98
2009M02,"27,338,276",3.48,"2,598,520",23.01,"16,435,204",0.06,"1,369,205",-7.22,"723,507",21.57,"14,342,492",-0.08,"1,787,244",6.00,"911,429",24.43,"173,643",66.15,"702,172",-17.30,"87,522",-32.33,1,0.00,"4,641,938",17.37,"277,545",-28.48,862,"17,140.00","161,963",-8.68,"1,347,477",-12.81,"764,457",15.71,"19,618,265",8.73,"287,216",-4.12,"1,651,283",5.21,"4,744,578",2.89,"3,765,385",23.14,"137,728",-16.85,"6,965,719",5.99,"2,066,356",16.93,"601,414",1.77,"46,312",-45.15,"1,929,755",-15.19,"824,273",-15.72,"393,744",19.64,"849,754",-6.01,"1,329,524",-23.39,"1,805,051",0.57
2009M03,"27,133,820",3.03,"2,593,461",22.74,"16,410,970",-0.04,"1,361,438",-5.76,"724,520",13.58,"14,325,012",-0.07,"1,837,739",11.93,"939,365",36.08,"184,655",75.42,"713,719",-15.67,"80,780",-34.22,1,0.00,"4,825,540",17.09,"221,571",-37.90,882,"17,540.00","160,601",-2.42,"1,002,275",-28.26,"770,203",5.66,"19,788,294",8.92,"258,326",-4.15,"1,774,105",7.31,"4,966,056",8.38,"3,705,579",13.65,"121,143",-25.61,"6,940,064",6.03,"2,023,021",19.36,"599,203",-0.26,"57,283",-22.97,"1,830,723",-14.36,"817,694",-13.01,"435,925",30.80,"796,963",-12.67,"1,037,980",-32.89,"1,817,246",-0.84
2009M04,"27,620,546",4.46,"2,589,103",27.12,"16,404,356",0.03,"1,400,956",0.21,"737,805",17.03,"14,265,595",-0.74,"1,862,703",8.00,"928,554",30.65,"177,241",51.52,"756,908",-15.62,"78,508",-37.59,1,0.00,"5,021,175",19.16,"284,608",-16.37,792,"15,740.00","161,439",-0.25,"1,217,861",-15.38,"790,189",8.10,"19,901,079",8.65,"256,313",-8.26,"1,834,433",12.95,"5,132,613",11.38,"3,675,163",9.23,"117,290",-28.87,"6,901,471",5.19,"1,983,796",15.69,"599,665",0.20,"49,450",-12.61,"1,858,162",-12.29,"814,897",-12.22,"470,746",38.67,"801,946",-13.33,"1,341,904",-11.81,"1,807,405",-1.48
2009M05,"28,007,804",5.43,"2,665,522",34.04,"16,389,208",-0.36,"1,362,775",-1.37,"742,560",10.84,"14,283,873",-0.78,"1,876,810",8.97,"934,161",32.90,"172,381",39.12,"770,268",-13.99,"78,265",-39.50,1,0.00,"5,400,518",28.01,"356,209",10.79,"1,082","21,540.00","163,524",3.46,"1,076,665",-31.75,"793,945",11.49,"20,020,584",9.70,"282,241",-8.11,"1,824,630",15.73,"5,359,263",17.97,"3,603,727",5.53,"114,610",-29.12,"6,861,314",4.95,"1,974,799",15.48,"606,222",-0.22,"97,619",17.20,"2,081,417",-1.61,"819,167",-9.32,"492,957",44.33,"798,266",-15.69,"1,300,906",-21.28,"1,815,888",-2.05
2009M06,"27,695,985",5.90,"2,593,003",31.33,"16,435,924",-0.59,"1,302,093",2.06,"741,180",6.99,"14,392,651",-1.18,"1,735,568",4.79,"874,281",24.96,"161,365",38.45,"699,922",-16.68,"69,935",-46.09,1,0.00,"5,629,796",41.40,"229,547",-14.94,2,-60.00,"155,292",-1.45,"846,917",-41.66,"723,907",-3.20,"20,066,769",10.93,"278,206",-1.84,"1,990,657",21.22,"5,330,892",22.36,"3,588,371",5.30,"118,504",-25.53,"6,818,105",4.12,"1,942,034",14.83,"612,391",-3.18,"70,821",9.61,"2,027,030",-0.21,"793,040",-10.17,"532,528",66.71,"798,595",-17.59,"1,059,937",-28.64,"1,804,007",-0.63
2009M07,"27,705,265",5.63,"2,500,240",31.68,"16,465,694",-0.82,"1,380,483",9.13,"775,317",9.51,"14,309,894",-2.18,"1,661,189",2.30,"801,189",17.46,"142,653",13.59,"717,347",-12.11,"66,539",-48.75,1,0.00,"5,833,577",43.85,"238,567",-11.87,802,"15,940.00","153,714",-2.82,"784,942",-47.30,"720,597",-6.73,"20,153,450",10.93,"263,704",-4.53,"1,962,432",23.62,"5,521,454",27.03,"3,575,115",1.79,"117,989",-32.55,"6,781,957",3.14,"1,930,799",13.95,"615,842",-2.80,"65,583",-23.77,"1,970,742",-1.08,"776,473",-10.27,"517,809",62.55,"788,075",-18.28,"1,040,053",-29.78,"1,833,114",1.14
2009M08,"28,200,663",7.52,"2,690,912",39.54,"16,674,510",0.58,"1,457,955",18.92,"764,662",1.87,"14,451,893",-1.02,"1,573,193",-3.58,"764,453",11.93,"138,658",6.98,"670,082",-18.19,"69,033",-44.74,1,0.00,"5,961,400",51.15,"209,584",-32.76,2,-50.00,"156,766",1.49,"865,262",-44.33,"816,464",14.70,"20,368,338",11.66,"286,699",-12.12,"2,133,951",35.36,"5,526,663",26.89,"3,506,620",1.94,"102,814",-37.20,"6,742,703",1.81,"2,068,888",17.79,"614,635",-4.50,"53,930",-8.27,"1,965,445",-3.02,"773,984",-9.84,"614,219",93.77,"789,077",-17.89,"1,145,853",-20.88,"1,832,702",0.72
2009M09,"28,510,680",7.46,"2,661,369",23.76,"16,732,913",0.23,"1,425,724",19.21,"740,126",-2.19,"14,567,063",-1.18,"1,582,994",-2.42,"780,807",13.41,"137,590",-2.58,"664,597",-16.14,"65,800",-43.71,1,0.00,"6,057,089",50.49,"252,367",-20.69,192,"4,700.00","154,712",-1.94,"1,003,243",-30.70,"872,423",12.67,"20,487,249",11.00,"280,692",-23.23,"2,069,685",31.43,"5,687,532",29.46,"3,508,620",1.92,"110,878",-36.53,"6,718,770",0.71,"2,111,072",15.06,"614,900",-7.66,"68,104",0.92,"2,015,225",-2.18,"759,261",-11.11,"569,489",81.53,"789,159",-16.65,"1,237,046",-14.42,"1,857,085",3.10
2009M10,"28,511,487",6.31,"2,562,716",15.64,"16,664,237",-0.63,"1,345,088",10.37,"717,530",-7.79,"14,601,619",-1.16,"1,590,658",1.96,"794,152",12.31,"136,283",-1.44,"660,223",-7.62,"62,689",-42.09,1,0.00,"6,261,434",51.72,"248,865",-2.03,42,950.00,"155,242",-0.77,"965,603",-40.69,"837,207",11.53,"20,676,302",9.84,"307,541",17.69,"2,211,269",35.09,"5,815,217",33.75,"3,500,232",-4.26,"116,879",-37.26,"6,652,661",-2.15,"2,072,503",6.99,"597,293",-5.24,"44,606",-27.95,"1,997,250",3.00,"743,370",-11.50,"557,477",65.60,"796,439",-14.85,"1,145,186",-26.18,"1,859,727",3.86
2009M11,"28,567,681",6.34,"2,486,218",8.43,"16,796,332",-0.04,"1,411,626",15.69,"721,601",-6.67,"14,663,105",-0.99,"1,555,174",-1.69,"751,381",2.23,"133,351",-11.92,"670,442",-3.61,"58,270",-44.46,1,0.00,"6,296,034",47.56,"190,047",-22.49,2,-50.00,"158,195",1.52,"1,027,408",-27.34,"836,732",15.22,"20,751,260",9.13,"293,796",0.64,"2,281,829",44.45,"5,838,460",36.14,"3,517,856",-8.46,"135,604",-14.08,"6,595,798",-3.85,"2,087,917",4.71,"596,711",-7.55,"51,036",-25.82,"1,967,492",4.02,"744,505",-11.04,"553,497",35.78,"787,820",-13.20,"1,144,074",-18.67,"1,879,059",4.63
2009M12,"28,963,755",6.81,"2,465,245",3.73,"17,069,669",1.98,"1,477,177",17.96,"733,832",-3.39,"14,858,660",0.89,"1,551,529",-7.42,"731,150",-7.78,"139,650",-16.81,"680,729",-4.82,"53,370",-44.13,1,0.00,"6,380,947",43.57,"168,566",-37.75,2,-50.00,"164,175",-4.14,"1,110,251",-17.34,"741,814",0.57,"21,063,858",8.83,"317,231",9.36,"2,323,126",38.16,"5,990,319",35.30,"3,567,199",-7.01,"148,417",-0.68,"6,548,089",-6.15,"2,169,477",8.83,"596,182",-8.61,"68,744",18.89,"1,941,713",0.35,"724,589",-12.83,"695,180",79.91,"794,766",-9.04,"1,142,397",-12.85,"1,919,101",6.15
2010M01,"29,197,474",8.48,"2,414,351",0.90,"17,104,467",2.99,"1,623,520",21.97,"730,125",-4.24,"14,750,822",1.63,"1,513,397",-13.73,"699,609",-19.93,"142,214",-15.64,"671,574",-5.65,"78,461",-17.03,1,0.00,"6,305,372",46.93,"211,853",-20.90,2,-99.58,"221,261",-3.58,"1,348,309",5.56,"748,157",-0.40,"21,068,380",8.96,"334,564",15.90,"2,295,890",47.26,"6,004,770",29.69,"3,624,579",-4.41,"138,066",1.76,"6,522,379",-6.62,"2,148,132",10.38,"590,831",0.89,"61,994",9.31,"1,979,174",1.34,"708,876",-14.54,"686,235",81.14,"783,694",-9.52,"1,355,805",14.08,"1,923,204",6.86
2010M02,"29,069,364",6.33,"2,287,274",-11.98,"17,098,300",4.03,"1,621,980",18.46,"699,511",-3.32,"14,776,809",3.03,"1,534,359",-14.15,"711,952",-21.89,"140,201",-19.26,"682,206",-2.84,"71,964",-17.78,1,0.00,"6,360,057",37.01,"143,775",-48.20,2,-99.77,"199,981",23.47,"1,373,651",1.94,"755,693",-1.15,"21,013,153",7.11,"317,259",10.46,"2,219,565",34.41,"6,033,204",27.16,"3,653,784",-2.96,"147,915",7.40,"6,511,093",-6.53,"2,130,333",3.10,"554,529",-7.80,"66,481",43.55,"1,949,938",1.05,"674,072",-18.22,"721,436",83.22,"760,712",-10.48,"1,325,528",-0.30,"1,921,894",6.47
2010M03,"29,088,871",7.21,"2,413,065",-6.96,"17,070,215",4.02,"1,551,644",13.97,"681,621",-5.92,"14,836,950",3.57,"1,486,567",-19.11,"677,362",-27.89,"142,876",-22.63,"666,329",-6.64,"76,571",-5.21,1,0.00,"6,556,081",35.86,"170,883",-22.88,2,-99.77,"165,685",3.17,"1,149,801",14.72,"733,884",-4.72,"21,097,841",6.62,"292,471",13.22,"2,254,076",27.05,"6,028,247",21.39,"3,699,094",-0.18,"154,172",27.26,"6,512,115",-6.17,"2,157,666",6.66,"577,753",-3.58,"49,732",-13.18,"1,917,873",4.76,"662,050",-19.03,"780,080",78.95,"746,901",-6.28,"1,248,868",20.32,"1,935,939",6.53
2010M04,"29,289,038",6.04,"2,354,071",-9.08,"17,156,191",4.58,"1,504,217",7.37,"731,024",-0.92,"14,920,950",4.59,"1,481,649",-20.46,"666,498",-28.22,"133,205",-24.85,"681,946",-9.90,"75,586",-3.72,1,0.00,"6,652,801",32.49,"251,672",-11.57,2,-99.75,"160,108",-0.82,"1,156,957",-5.00,"744,815",-5.74,"21,159,697",6.32,"293,245",14.41,"2,282,358",24.42,"6,101,028",18.87,"3,724,829",1.35,"148,589",26.69,"6,505,806",-5.73,"2,103,842",6.05,"609,977",1.72,"64,270",29.97,"1,908,845",2.73,"647,394",-20.56,"782,593",66.25,"747,767",-6.76,"1,322,014",-1.48,"1,949,060",7.84
2010M05,"29,981,874",7.05,"2,277,672",-14.55,"17,451,664",6.48,"1,480,843",8.66,"755,702",1.77,"15,215,119",6.52,"1,491,636",-20.52,"696,991",-25.39,"125,306",-27.31,"669,339",-13.10,"75,461",-3.58,1,0.00,"6,698,370",24.03,"239,116",-32.87,2,-99.82,"162,596",-0.57,"1,585,356",47.25,"959,953",20.91,"21,310,805",6.44,"310,438",9.99,"2,379,991",30.44,"5,972,087",11.43,"3,821,576",6.05,"178,297",55.57,"6,503,609",-5.21,"2,144,807",8.61,"654,983",8.04,"96,376",-1.27,"1,892,157",-9.09,"613,385",-25.12,"777,506",57.72,"745,225",-6.64,"1,579,536",21.42,"1,965,333",8.23
2010M06,"29,754,167",7.43,"2,225,277",-14.18,"17,531,764",6.67,"1,404,910",7.90,"761,382",2.73,"15,365,472",6.76,"1,440,173",-17.02,"662,605",-24.21,"139,041",-13.83,"638,527",-8.77,"72,569",3.77,1,0.00,"6,682,493",18.70,"264,726",15.33,2,0.00,"161,669",4.11,"1,375,493",62.41,"881,131",21.72,"21,416,991",6.73,"318,278",14.40,"2,466,041",23.88,"5,979,299",12.16,"3,839,284",6.99,"195,342",64.84,"6,518,620",-4.39,"2,100,127",8.14,"638,149",4.21,"63,766",-9.96,"1,885,789",-6.97,"619,555",-21.88,"875,366",64.38,"753,582",-5.64,"1,277,221",20.50,"1,962,172",8.77
2010M07,"30,041,714",8.43,"2,187,664",-12.50,"17,666,433",7.29,"1,431,074",3.66,"773,009",-0.30,"15,462,350",8.05,"1,430,876",-13.86,"619,746",-22.65,"149,493",4.79,"661,637",-7.77,"72,986",9.69,1,0.00,"6,750,630",15.72,"269,579",13.00,2,-99.75,"161,607",5.13,"1,501,936",91.34,"918,130",27.41,"21,575,622",7.06,"351,605",33.33,"2,412,616",22.94,"6,128,996",11.00,"3,810,136",6.57,"192,367",63.04,"6,539,083",-3.58,"2,140,819",10.88,"627,407",1.88,"87,178",32.93,"1,900,834",-3.55,"592,924",-23.64,"834,801",61.22,"750,480",-4.77,"1,361,389",30.90,"1,985,873",8.33
2010M08,"30,095,931",6.72,"2,180,475",-18.97,"17,809,823",6.81,"1,445,297",-0.87,"775,079",1.36,"15,589,447",7.87,"1,475,273",-6.22,"625,171",-18.22,"152,064",9.67,"698,038",4.17,"68,978",-0.08,1,0.00,"6,778,125",13.70,"299,061",42.69,2,0.00,"161,701",3.15,"1,322,492",52.84,"1,000,557",22.55,"21,674,937",6.41,"320,681",11.85,"2,544,710",19.25,"6,175,303",11.74,"3,773,151",7.60,"188,094",82.95,"6,541,413",-2.99,"2,131,585",3.03,"641,901",4.44,"70,005",29.81,"1,923,738",-2.12,"573,093",-25.96,"832,736",35.58,"758,515",-3.87,"1,192,616",4.08,"2,000,926",9.18
2010M09,"30,192,937",5.90,"2,236,456",-15.97,"17,849,647",6.67,"1,406,887",-1.32,"786,910",6.32,"15,655,850",7.47,"1,418,597",-10.39,"623,929",-20.09,"135,444",-1.56,"659,224",-0.81,"66,500",1.06,1,0.00,"6,827,535",12.72,"208,924",-17.21,2,-98.96,"161,793",4.58,"1,423,482",41.89,"1,017,255",16.60,"21,804,895",6.43,"304,754",8.57,"2,431,288",17.47,"6,347,673",11.61,"3,738,941",6.56,"170,842",54.08,"6,551,050",-2.50,"2,260,347",7.07,"670,987",9.12,"83,583",22.73,"1,801,442",-10.61,"548,425",-27.77,"792,158",39.10,"763,862",-3.21,"1,237,115",0.01,"2,021,640",8.86
2010M10,"30,510,732",7.01,"2,290,301",-10.63,"17,937,092",7.64,"1,390,719",3.39,"792,351",10.43,"15,754,022",7.89,"1,461,243",-8.14,"662,509",-16.58,"129,617",-4.89,"669,117",1.35,"67,987",8.45,1,0.00,"6,878,533",9.86,"250,356",0.60,102,142.86,"162,673",4.79,"1,462,444",51.45,"930,658",11.16,"22,036,575",6.58,"341,547",11.06,"2,435,225",10.13,"6,353,879",9.26,"3,820,811",9.16,"178,087",52.37,"6,542,618",-1.65,"2,364,408",14.08,"670,152",12.20,"57,287",28.43,"1,800,232",-9.86,"521,363",-29.86,"799,943",43.49,"761,297",-4.41,"1,424,078",24.35,"2,030,510",9.18
2010M11,"30,484,039",6.71,"2,265,526",-8.88,"17,977,513",7.03,"1,360,258",-3.64,"764,079",5.89,"15,853,176",8.12,"1,520,144",-2.25,"703,445",-6.38,"137,473",3.09,"679,226",1.31,"69,181",18.72,1,0.00,"6,918,727",9.89,"285,511",50.23,2,0.00,"165,295",4.49,"1,282,139",24.79,"840,246",0.42,"22,182,671",6.90,"318,424",8.38,"2,532,627",10.99,"6,375,904",9.21,"3,839,245",9.14,"189,319",39.61,"6,547,359",-0.73,"2,379,793",13.98,"706,813",18.45,"51,108",0.14,"1,787,305",-9.16,"495,851",-33.40,"779,808",40.89,"765,826",-2.79,"1,335,536",16.74,"2,034,726",8.28
2010M12,"30,879,931",6.62,"2,397,093",-2.76,"18,312,190",7.28,"1,496,396",1.30,"790,388",7.71,"16,025,406",7.85,"1,500,389",-3.30,"709,382",-2.98,"139,016",-0.45,"651,991",-4.22,"72,135",35.16,1,0.00,"6,973,951",9.29,"216,163",28.24,2,0.00,"166,876",1.65,"1,241,131",11.79,"912,109",22.96,"22,506,225",6.85,"335,216",5.67,"2,624,415",12.97,"6,522,108",8.88,"3,874,274",8.61,"192,058",29.40,"6,533,054",-0.23,"2,425,100",11.78,"697,030",16.92,"55,534",-19.22,"1,722,514",-11.29,"451,886",-37.64,"806,308",15.99,"799,783",0.63,"1,334,099",16.78,"2,046,329",6.63
2011M01,"30,767,138",5.38,"2,318,554",-3.97,"18,612,901",8.82,"1,720,148",5.95,"760,392",4.15,"16,132,361",9.37,"1,535,944",1.49,"678,996",-2.95,"145,311",2.18,"711,637",5.97,"72,642",-7.42,1,0.00,"6,604,929",4.75,"210,072",-0.84,2,0.00,"256,060",15.73,"1,156,033",-14.26,"864,717",15.58,"22,535,276",6.96,"351,498",5.06,"2,461,368",7.21,"6,638,524",10.55,"3,940,528",8.72,"197,192",42.82,"6,588,713",1.02,"2,357,453",9.74,"585,302",-0.94,"72,314",16.65,"1,669,817",-15.63,"454,595",-35.87,"839,935",22.40,"792,550",1.13,"1,338,277",-1.29,"2,068,950",7.58
2011M02,"31,127,544",7.08,"2,336,598",2.16,"18,633,338",8.98,"1,743,104",7.47,"748,176",6.96,"16,142,058",9.24,"1,538,504",0.27,"685,203",-3.76,"144,456",3.03,"708,845",3.90,"71,643",-0.45,1,0.00,"6,854,249",7.77,"178,029",23.82,2,0.00,"184,514",-7.73,"1,330,666",-3.13,"898,830",18.94,"22,663,987",7.86,"355,686",12.11,"2,525,123",13.77,"6,586,574",9.17,"4,043,895",10.68,"198,855",34.44,"6,615,372",1.60,"2,338,482",9.77,"608,883",9.80,"70,104",5.45,"1,718,581",-11.86,"444,176",-34.11,"814,335",12.88,"790,216",3.88,"1,495,840",12.85,"2,066,768",7.54
2011M03,"30,934,972",6.35,"2,237,636",-7.27,"18,663,886",9.34,"1,683,689",8.51,"774,632",13.65,"16,205,565",9.22,"1,535,731",3.31,"679,888",0.37,"149,276",4.48,"706,567",6.04,"79,089",3.29,1,0.00,"6,863,933",4.70,"198,996",16.45,401,"19,950.00","172,557",4.15,"1,182,742",2.86,"898,023",22.37,"22,678,553",7.49,"310,329",6.11,"2,586,297",14.74,"6,530,884",8.34,"4,068,533",9.99,"208,126",35.00,"6,617,200",1.61,"2,357,184",9.25,"613,502",6.19,"74,608",50.02,"1,720,338",-10.30,"440,289",-33.50,"798,261",2.33,"815,309",9.16,"1,256,689",0.63,"2,079,689",7.43
