期間,當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%)
1992Q1,"737,797",13.18,"96,097",8.85,"22,062",3.77,"45,764",12.94,"143,727",17.13,"29,349",14.56,"45,662",21.31,"122,683",16.10,"17,585",18.59,"47,393",18.20,"37,826",9.38,"43,371",21.23,"86,278",1.66,"256,412",7.93,"306,098",14.42,"292,293",18.81,"13,805",--,"547,911",5.96,"501,680",5.32,"46,231",13.39,"518,705",5.09,"423,427",3.80,"95,278",11.25,"1,329,513",12.62,"31,791",--,"1,361,304",11.73,"912,832",9.13,"135,405",3.48,"33,968",2.57,"45,698",14.62,"176,938",9.79,"30,790",13.71,"58,071",14.02,"137,908",16.13,"9,205",19.19,"55,632",14.98,"68,291",3.26,"53,951",18.46,"106,975",0.06,"296,060",4.13,"400,285",15.39,"382,919",17.18,"17,366",--,"621,378",12.28,"572,281",12.57,"49,097",9.01,"753,098",11.77,"631,951",12.82,"121,147",6.57,"1,477,457",9.66,"40,028",--,"1,517,485",8.63,80.83,3.72,70.97,5.19,64.95,1.17,100.14,-1.48,81.23,6.69,95.32,0.75,78.63,6.39,88.96,-0.02,191.04,-0.50,85.19,2.80,55.39,5.93,80.39,2.34,80.65,1.60,86.61,3.65,76.47,-0.84,76.33,1.38,--,--,88.18,-5.63,87.66,-6.45,94.16,4.02,68.88,-5.97,67.00,-8.00,78.65,4.39,89.99,2.70,--,--,89.71,2.87
1992Q2,"733,842",14.39,"99,352",14.51,"21,621",4.39,"37,686",13.34,"148,772",18.40,"29,774",15.33,"46,177",19.42,"130,103",8.54,"20,069",17.29,"45,240",19.40,"35,929",9.76,"42,047",14.22,"77,072",16.34,"227,948",7.90,"376,604",22.50,"347,440",18.82,"29,164",--,"590,250",-0.50,"545,577",-0.83,"44,673",3.82,"568,237",6.39,"460,903",6.39,"107,334",6.39,"1,360,407",11.57,"24,100",--,"1,384,507",11.20,"891,407",9.89,"132,984",4.55,"31,403",1.35,"36,650",10.03,"180,439",13.17,"31,154",14.08,"57,545",11.99,"146,496",10.48,"10,621",18.59,"54,414",15.52,"64,055",2.98,"51,528",10.61,"94,118",11.84,"302,986",3.02,"464,128",11.72,"421,991",8.99,"42,137",--,"673,543",6.80,"627,055",7.50,"46,488",-1.85,"806,247",9.68,"672,609",11.69,"133,638",0.57,"1,525,817",7.73,"29,708",--,"1,555,525",7.29,82.32,4.10,74.71,9.53,68.85,3.01,102.83,3.02,82.45,4.62,95.57,1.09,80.25,6.64,88.81,-1.76,188.96,-1.10,83.14,3.36,56.09,6.57,81.60,3.26,81.89,4.03,75.23,4.73,81.14,9.65,82.33,9.02,--,--,87.63,-6.84,87.01,-7.75,96.10,5.78,70.48,-3.00,68.52,-4.75,80.32,5.80,89.16,3.57,--,--,89.01,3.66
1992Q3,"773,538",13.03,"105,455",11.70,"20,487",3.68,"43,389",11.41,"158,492",15.12,"31,259",18.40,"47,950",17.33,"124,300",-3.54,"21,031",19.19,"50,534",18.31,"42,118",10.15,"43,082",10.85,"85,441",42.42,"223,440",5.60,"378,229",22.77,"356,617",20.51,"21,612",--,"592,308",-2.81,"542,787",-4.00,"49,521",12.53,"583,710",2.30,"469,943",2.34,"113,767",2.15,"1,383,805",11.34,"28,193",--,"1,411,998",10.64,"936,462",9.37,"141,989",4.14,"31,961",2.30,"43,555",9.78,"186,857",10.92,"32,629",16.59,"59,044",9.78,"142,906",-0.15,"11,212",22.25,"57,217",13.74,"73,675",2.58,"52,972",8.46,"102,445",35.78,"302,335",1.30,"449,828",10.33,"419,047",7.29,"30,781",--,"683,071",2.10,"631,566",1.68,"51,505",7.59,"821,306",4.18,"679,619",5.65,"141,687",-2.35,"1,550,390",7.44,"34,762",--,"1,585,152",6.68,82.60,3.34,74.27,7.26,64.10,1.34,99.62,1.49,84.82,3.79,95.80,1.55,81.21,6.88,86.98,-3.40,187.58,-2.51,88.32,4.02,57.17,7.38,81.33,2.20,83.40,4.89,73.90,4.23,84.08,11.26,85.10,12.31,--,--,86.71,-4.81,85.94,-5.59,96.15,4.59,71.07,-1.81,69.15,-3.14,80.29,4.60,89.26,3.63,--,--,89.08,3.71
1992Q4,"783,338",13.69,"103,127",13.06,"21,839",2.12,"42,670",11.99,"153,606",14.90,"29,816",15.89,"55,323",13.88,"117,236",9.26,"22,352",17.67,"50,747",18.49,"42,464",12.02,"41,325",8.43,"102,833",20.72,"222,947",5.04,"424,011",24.24,"396,996",21.79,"27,015",--,"619,422",5.90,"558,434",2.81,"60,988",46.10,"588,899",15.04,"483,353",16.04,"105,546",10.67,"1,460,819",11.04,"36,678",--,"1,497,497",10.59,"949,705",9.99,"138,258",4.89,"34,764",1.99,"41,108",10.70,"182,192",10.22,"31,303",14.59,"66,782",11.36,"135,439",10.84,"11,917",20.24,"58,103",16.88,"71,490",2.58,"50,526",5.88,"127,823",17.74,"294,857",0.99,"495,857",11.43,"461,135",8.34,"34,722",--,"701,884",7.15,"638,578",4.68,"63,306",40.71,"826,742",13.84,"696,075",15.32,"130,667",6.53,"1,615,561",5.65,"44,948",--,"1,660,509",5.21,82.48,3.36,74.59,7.79,62.82,0.13,103.80,1.16,84.31,4.24,95.25,1.14,82.84,2.26,86.56,-1.42,187.56,-2.14,87.34,1.38,59.40,9.21,81.79,2.40,80.45,2.54,75.61,4.00,85.51,11.49,86.09,12.40,--,--,88.25,-1.18,87.45,-1.79,96.34,3.84,71.23,1.05,69.44,0.62,80.77,3.88,90.42,5.10,--,--,90.18,5.10
1993Q1,"823,538",11.62,"106,803",11.14,"22,388",1.48,"48,941",6.94,"165,025",14.82,"33,356",13.65,"51,989",13.86,"126,694",3.27,"21,037",19.63,"55,987",18.13,"41,941",10.88,"46,548",7.33,"102,829",19.18,"274,985",7.24,"365,086",19.27,"341,282",16.76,"23,804",--,"606,833",10.75,"538,366",7.31,"68,467",48.10,"592,371",14.20,"486,405",14.87,"105,966",11.22,"1,478,071",11.17,"34,468",--,"1,512,539",11.11,"985,815",8.00,"142,461",5.21,"34,185",0.64,"51,172",11.98,"193,192",9.19,"33,349",8.31,"65,082",12.07,"145,525",5.52,"11,277",22.51,"63,255",13.70,"69,521",1.80,"56,504",4.73,"120,292",12.45,"308,120",4.07,"434,892",8.65,"402,467",5.10,"32,425",--,"669,287",7.71,"598,783",4.63,"70,504",43.60,"823,441",9.34,"692,983",9.66,"130,458",7.69,"1,574,673",6.58,"42,004",--,"1,616,677",6.54,83.54,3.35,74.97,5.64,65.49,0.83,95.64,-4.49,85.42,5.16,100.02,4.93,79.88,1.59,87.06,-2.14,186.55,-2.35,88.51,3.90,60.33,8.92,82.38,2.48,85.48,5.99,89.25,3.05,83.95,9.78,84.80,11.10,--,--,90.67,2.82,89.91,2.57,97.11,3.13,71.94,4.44,70.19,4.76,81.23,3.28,93.87,4.31,--,--,93.56,4.29
1993Q2,"819,785",11.71,"108,730",9.44,"22,142",2.41,"41,505",10.13,"171,220",15.09,"34,468",15.77,"53,294",15.41,"127,903",-1.69,"23,904",19.11,"53,378",17.99,"39,548",10.07,"45,892",9.14,"97,801",26.90,"239,327",4.99,"425,426",12.96,"406,655",17.04,"18,771",--,"671,404",13.75,"598,489",9.70,"72,915",63.22,"648,385",14.10,"528,941",14.76,"119,444",11.28,"1,507,557",10.82,"27,161",--,"1,534,718",10.85,"966,735",8.45,"140,642",5.76,"31,969",1.80,"39,649",8.18,"196,850",9.10,"35,179",12.92,"65,556",13.92,"147,015",0.35,"12,870",21.18,"61,830",13.63,"65,266",1.89,"55,112",6.96,"114,797",21.97,"309,516",2.16,"504,246",8.64,"474,757",12.50,"29,489",--,"726,081",7.80,"652,449",4.05,"73,632",58.39,"872,895",8.27,"728,569",8.32,"144,326",8.00,"1,633,683",7.07,"32,487",--,"1,666,170",7.11,84.80,3.01,77.31,3.48,69.26,0.60,104.68,1.80,86.98,5.49,97.98,2.52,81.30,1.31,87.00,-2.04,185.73,-1.71,86.33,3.84,60.60,8.04,83.27,2.05,85.19,4.03,77.32,2.78,84.37,3.98,85.66,4.04,--,--,92.47,5.52,91.73,5.42,99.03,3.05,74.28,5.39,72.60,5.95,82.76,3.04,92.28,3.50,--,--,92.11,3.48
1993Q3,"860,022",11.18,"113,199",7.34,"21,151",3.24,"47,882",10.36,"179,743",13.41,"35,493",13.54,"55,640",16.04,"135,808",9.26,"24,183",14.99,"59,558",17.86,"46,723",10.93,"49,110",13.99,"91,532",7.13,"229,412",2.67,"411,494",8.79,"406,663",14.03,"4,831",--,"673,918",13.78,"598,919",10.34,"74,999",51.45,"647,507",10.93,"517,713",10.17,"129,794",14.09,"1,527,339",10.37,"23,098",--,"1,550,437",9.80,"1,011,970",8.06,"150,511",6.00,"32,721",2.38,"49,317",13.23,"201,822",8.01,"36,015",10.38,"67,428",14.20,"155,351",8.71,"13,072",16.59,"65,326",14.17,"74,887",1.65,"59,012",11.40,"106,508",3.97,"298,035",-1.42,"476,975",6.03,"469,404",12.02,"7,571",--,"726,523",6.36,"650,450",2.99,"76,073",47.70,"861,597",4.91,"703,790",3.56,"157,807",11.38,"1,651,906",6.55,"27,804",--,"1,679,710",5.97,84.98,2.88,75.21,1.27,64.64,0.84,97.09,-2.54,89.06,5.00,98.55,2.87,82.52,1.61,87.42,0.51,185.00,-1.38,91.17,3.23,62.39,9.13,83.22,2.32,85.94,3.05,76.97,4.15,86.27,2.60,86.63,1.80,--,--,92.76,6.98,92.08,7.14,98.59,2.54,75.15,5.74,73.56,6.38,82.25,2.44,92.46,3.59,--,--,92.30,3.61
1993Q4,"874,550",11.64,"112,268",8.86,"22,859",4.67,"46,492",8.96,"173,021",12.64,"34,601",16.05,"62,163",12.36,"121,003",3.21,"25,500",14.08,"59,971",18.18,"47,091",10.90,"47,104",13.98,"122,477",19.10,"228,188",2.35,"464,506",9.55,"449,011",13.10,"15,495",--,"687,339",10.96,"615,415",10.20,"71,924",17.93,"657,449",11.64,"532,436",10.15,"125,013",18.44,"1,597,134",9.33,"29,317",--,"1,626,451",8.61,"1,026,643",8.10,"147,082",6.38,"36,221",4.19,"45,918",11.70,"194,843",6.94,"34,929",11.58,"74,170",11.06,"139,985",3.36,"13,830",16.05,"65,909",13.43,"72,349",1.20,"56,056",10.94,"145,351",13.71,"297,359",0.85,"543,589",9.63,"520,849",12.95,"22,740",--,"740,938",5.56,"668,467",4.68,"72,471",14.48,"884,232",6.95,"733,829",5.42,"150,403",15.10,"1,724,297",6.73,"34,891",--,"1,759,188",5.94,85.19,3.29,76.33,2.33,63.11,0.46,101.25,-2.46,88.80,5.33,99.06,4.00,83.81,1.17,86.44,-0.14,184.38,-1.70,90.99,4.18,65.09,9.58,84.03,2.74,84.26,4.74,76.74,1.49,85.45,-0.07,86.21,0.14,--,--,92.77,5.12,92.06,5.27,99.25,3.02,74.35,4.38,72.56,4.49,83.12,2.91,92.63,2.44,--,--,92.45,2.52
1994Q1,"927,340",12.60,"116,193",8.79,"23,413",4.58,"53,755",9.84,"185,782",12.58,"37,999",13.92,"58,492",12.51,"136,215",7.51,"23,354",11.01,"62,597",11.81,"45,873",9.38,"51,393",10.41,"132,274",28.63,"283,281",3.02,"391,529",7.24,"367,789",7.77,"23,740",--,"631,964",4.14,"562,274",4.44,"69,690",1.79,"632,549",6.78,"524,112",7.75,"108,437",2.33,"1,601,565",8.36,"31,307",--,"1,632,872",7.96,"1,072,187",8.76,"149,425",4.89,"35,887",4.98,"56,335",10.09,"206,127",6.70,"36,689",10.02,"72,120",10.81,"155,036",6.54,"12,699",12.61,"67,694",7.02,"70,116",0.86,"61,211",8.33,"148,848",23.74,"306,379",-0.57,"476,617",9.59,"439,758",9.27,"36,859",--,"678,947",1.44,"609,511",1.79,"69,436",-1.51,"862,755",4.77,"733,452",5.84,"129,303",-0.89,"1,671,375",6.14,"36,901",--,"1,708,276",5.67,86.49,3.53,77.76,3.72,65.24,-0.38,95.42,-0.23,90.13,5.51,103.57,3.55,81.10,1.53,87.86,0.92,183.90,-1.42,92.47,4.47,65.42,8.44,83.96,1.92,88.87,3.97,92.46,3.60,82.15,-2.14,83.63,-1.38,--,--,93.08,2.66,92.25,2.60,100.37,3.36,73.32,1.92,71.46,1.81,83.86,3.24,95.82,2.08,--,--,95.59,2.17
1994Q2,"915,650",11.69,"117,511",8.08,"23,417",5.76,"46,049",10.95,"194,631",13.67,"39,393",14.29,"59,880",12.36,"142,568",11.47,"26,148",9.39,"59,142",10.80,"43,560",10.14,"51,620",12.48,"111,731",14.24,"248,673",3.91,"446,466",4.95,"433,721",6.66,"12,745",--,"718,022",6.94,"652,395",9.01,"65,627",-10.00,"680,554",4.96,"565,643",6.94,"114,911",-3.80,"1,648,257",9.33,"19,247",--,"1,667,504",8.65,"1,046,230",8.22,"147,368",4.78,"33,655",5.27,"44,342",11.84,"214,872",9.16,"38,953",10.73,"72,093",9.97,"162,230",10.35,"14,215",10.45,"65,249",5.53,"65,950",1.05,"60,651",10.05,"126,652",10.33,"314,571",1.63,"539,424",6.98,"519,605",9.45,"19,819",--,"751,924",3.56,"687,636",5.39,"64,288",-12.69,"889,324",1.88,"754,761",3.59,"134,563",-6.76,"1,762,825",7.90,"22,310",--,"1,785,135",7.14,87.52,3.21,79.74,3.14,69.58,0.46,103.85,-0.79,90.58,4.14,101.13,3.21,83.06,2.16,87.88,1.01,183.95,-0.96,90.64,4.99,66.05,8.99,85.11,2.21,88.22,3.56,79.05,2.24,82.77,-1.90,83.47,-2.56,--,--,95.49,3.27,94.88,3.43,102.08,3.08,76.52,3.02,74.94,3.22,85.40,3.19,93.50,1.32,--,--,93.41,1.41
1994Q3,"983,409",14.35,"132,306",16.88,"22,365",5.74,"52,159",8.93,"204,854",13.97,"40,255",13.42,"61,934",11.31,"138,855",2.24,"26,302",8.76,"65,747",10.39,"50,945",9.04,"53,325",8.58,"134,362",46.79,"231,955",1.11,"427,451",3.88,"428,473",5.36,"-1,022",--,"718,122",6.56,"650,633",8.63,"67,489",-10.01,"693,150",7.05,"567,872",9.69,"125,278",-3.48,"1,667,787",9.20,"27,686",--,"1,695,473",9.35,"1,107,641",9.45,"155,179",3.10,"34,187",4.48,"53,778",9.05,"221,225",9.61,"39,605",9.97,"73,648",9.22,"159,164",2.45,"14,306",9.44,"69,237",5.99,"75,833",1.26,"62,339",5.64,"149,140",40.03,"292,160",-1.97,"501,321",5.10,"505,371",7.66,"-4,050",--,"752,700",3.60,"687,991",5.77,"64,709",-14.94,"885,093",2.73,"741,347",5.34,"143,746",-8.91,"1,768,729",7.07,"31,452",--,"1,800,181",7.17,88.78,4.47,85.26,13.36,65.42,1.21,96.99,-0.10,92.60,3.97,101.64,3.14,84.09,1.90,87.24,-0.21,183.85,-0.62,94.96,4.16,67.18,7.68,85.54,2.79,90.09,4.83,79.39,3.14,85.26,-1.17,84.78,-2.14,--,--,95.41,2.86,94.57,2.70,104.30,5.79,78.31,4.20,76.60,4.13,87.15,5.96,94.29,1.98,--,--,94.18,2.04
1994Q4,"981,929",12.28,"125,096",11.43,"24,359",6.56,"49,780",7.07,"198,951",14.99,"39,118",13.05,"69,281",11.45,"132,324",9.36,"27,940",9.57,"66,561",10.99,"50,526",7.29,"52,832",12.16,"145,161",18.52,"232,726",1.99,"509,695",9.73,"490,650",9.27,"19,045",--,"796,099",15.82,"724,450",17.72,"71,649",-0.38,"752,553",14.47,"627,828",17.92,"124,725",-0.23,"1,767,896",10.69,"29,277",--,"1,797,173",10.50,"1,113,814",8.49,"153,154",4.13,"37,626",3.88,"49,631",8.09,"214,873",10.28,"38,666",10.70,"81,162",9.43,"151,939",8.54,"15,251",10.27,"71,958",9.18,"73,943",2.20,"61,035",8.88,"164,576",13.23,"294,745",-0.88,"594,745",9.41,"575,359",10.47,"19,386",--,"837,498",13.03,"768,158",14.91,"69,340",-4.32,"959,327",8.49,"814,857",11.04,"144,470",-3.94,"1,881,475",9.12,"33,548",--,"1,915,023",8.86,88.16,3.49,81.68,7.01,64.74,2.58,100.30,-0.94,92.59,4.27,101.17,2.13,85.36,1.85,87.09,0.75,183.20,-0.64,92.50,1.66,68.33,4.98,86.56,3.01,88.20,4.68,78.96,2.89,85.70,0.29,85.28,-1.08,--,--,95.06,2.47,94.31,2.44,103.33,4.11,78.45,5.51,77.05,6.19,86.33,3.86,93.96,1.44,--,--,93.85,1.51
1995Q1,"1,009,055",8.81,"129,255",11.24,"24,904",6.37,"58,720",9.24,"208,458",12.21,"44,130",16.13,"67,289",15.04,"148,445",8.98,"25,224",8.01,"70,073",11.94,"49,236",7.33,"57,926",12.71,"125,395",-5.20,"293,398",3.57,"416,872",6.47,"406,230",10.45,"10,642",--,"756,259",19.67,"684,726",21.78,"71,533",2.64,"741,572",17.24,"623,759",19.01,"117,813",8.65,"1,734,012",8.27,"33,835",--,"1,767,847",8.27,"1,130,374",5.43,"154,667",3.51,"36,770",2.46,"61,558",9.27,"223,595",8.47,"41,534",13.21,"81,547",13.07,"166,195",7.20,"13,837",8.96,"74,419",9.93,"71,823",2.43,"66,743",9.04,"137,686",-7.50,"308,086",0.56,"491,044",3.03,"478,059",8.71,"12,985",--,"773,559",13.94,"705,148",15.69,"68,411",-1.48,"908,512",5.30,"773,671",5.48,"134,841",4.28,"1,794,551",7.37,"38,284",--,"1,832,835",7.29,89.27,3.21,83.57,7.47,67.73,3.82,95.39,-0.03,93.23,3.44,106.25,2.59,82.52,1.75,89.32,1.66,182.29,-0.88,94.16,1.83,68.55,4.78,86.79,3.37,91.07,2.48,95.23,3.00,84.90,3.35,84.97,1.60,--,--,97.76,5.03,97.10,5.26,104.56,4.17,81.62,11.32,80.62,12.82,87.37,4.19,96.63,0.85,--,--,96.45,0.90
1995Q2,"1,015,700",10.93,"127,486",8.49,"24,993",6.73,"53,042",15.19,"217,612",11.81,"45,230",14.82,"72,965",21.85,"158,426",11.12,"28,500",8.99,"67,285",13.77,"46,441",6.61,"58,973",14.24,"114,747",2.70,"259,790",4.47,"517,071",15.81,"482,841",11.33,"34,230",--,"835,843",16.41,"758,531",16.27,"77,312",17.81,"848,541",24.68,"722,153",27.67,"126,388",9.99,"1,779,863",7.98,"18,511",--,"1,798,374",7.85,"1,120,645",7.11,"151,211",2.61,"35,346",5.02,"48,484",9.34,"232,194",8.06,"43,072",10.57,"86,429",19.89,"175,250",8.03,"15,682",10.32,"72,225",10.69,"67,428",2.24,"66,810",10.15,"126,514",-0.11,"318,176",1.15,"602,042",11.61,"558,977",7.58,"43,065",--,"845,557",12.45,"772,828",12.39,"72,729",13.13,"1,012,068",13.80,"869,940",15.26,"142,128",5.62,"1,874,352",6.33,"20,605",--,"1,894,957",6.15,90.64,3.56,84.31,5.73,70.71,1.62,109.40,5.34,93.72,3.47,105.01,3.84,84.42,1.64,90.40,2.87,181.74,-1.20,93.16,2.78,68.87,4.27,88.27,3.71,90.70,2.81,81.65,3.29,85.89,3.77,86.38,3.49,--,--,98.85,3.52,98.15,3.45,106.30,4.13,83.84,9.57,83.01,10.77,88.93,4.13,94.96,1.56,--,--,94.90,1.60
1995Q3,"1,057,545",7.54,"137,722",4.09,"23,708",6.00,"58,327",11.83,"227,127",10.87,"45,779",13.72,"74,937",20.99,"148,989",7.30,"28,392",7.95,"74,672",13.57,"54,530",7.04,"59,764",12.08,"123,598",-8.01,"256,261",10.48,"489,270",14.46,"474,259",10.69,"15,011",--,"899,853",25.31,"819,259",25.92,"80,594",19.42,"879,107",26.83,"723,066",27.33,"156,041",24.56,"1,823,822",9.36,"29,158",--,"1,852,980",9.29,"1,161,080",4.82,"160,777",3.61,"35,872",4.93,"58,432",8.65,"237,456",7.34,"43,425",9.65,"87,595",18.94,"165,912",4.24,"15,808",10.50,"75,994",9.76,"77,222",1.83,"67,151",7.72,"135,436",-9.19,"317,800",8.78,"556,491",11.00,"538,274",6.51,"18,217",--,"883,886",17.43,"808,506",17.52,"75,380",16.49,"1,028,255",16.17,"853,880",15.18,"174,375",21.31,"1,891,002",6.91,"32,313",--,"1,923,315",6.84,91.08,2.59,85.66,0.47,66.09,1.02,99.82,2.92,95.65,3.29,105.42,3.72,85.55,1.74,89.80,2.93,179.61,-2.31,98.26,3.48,70.61,5.11,89.00,4.04,91.26,1.30,80.64,1.57,87.92,3.12,88.11,3.93,--,--,101.81,6.71,101.33,7.15,106.92,2.51,85.50,9.18,84.68,10.55,89.49,2.69,96.45,2.29,--,--,96.34,2.29
1995Q4,"1,076,870",9.67,"134,458",7.48,"25,695",5.48,"57,016",14.54,"219,837",10.50,"44,918",14.83,"82,251",18.72,"124,206",-6.13,"30,349",8.62,"75,392",13.27,"55,461",9.77,"58,661",11.03,"168,626",16.16,"255,497",9.78,"519,032",1.83,"534,407",8.92,"-15,375",--,"929,563",16.76,"853,286",17.78,"76,277",6.46,"841,114",11.77,"699,658",11.44,"141,456",13.41,"1,939,848",9.73,"29,415",--,"1,969,263",9.58,"1,183,792",6.28,"157,926",3.12,"39,343",4.56,"53,921",8.64,"230,534",7.29,"42,918",11.00,"95,120",17.20,"142,112",-6.47,"17,290",13.37,"78,281",8.79,"74,974",1.39,"65,653",7.57,"185,720",12.85,"314,588",6.73,"585,365",-1.58,"606,495",5.41,"-21,130",--,"904,833",8.04,"833,776",8.54,"71,057",2.48,"1,012,200",5.51,"854,501",4.87,"157,699",9.16,"1,976,378",5.04,"32,444",--,"2,008,822",4.90,90.97,3.19,85.14,4.24,65.31,0.88,105.74,5.42,95.36,2.99,104.66,3.45,86.47,1.30,87.40,0.36,175.53,-4.19,96.31,4.12,73.97,8.25,89.35,3.22,90.80,2.95,81.22,2.86,88.67,3.47,88.11,3.32,--,--,102.73,8.07,102.34,8.51,107.35,3.89,83.10,5.93,81.88,6.27,89.70,3.90,98.15,4.46,--,--,98.03,4.45
1996Q1,"1,108,429",9.85,"134,896",4.36,"26,090",4.76,"65,270",11.15,"228,424",9.58,"51,142",15.89,"78,219",16.24,"151,129",1.81,"28,153",11.61,"77,999",11.31,"54,367",10.42,"65,225",12.60,"147,515",17.64,"310,407",5.80,"439,388",5.40,"412,697",1.59,"26,691",--,"868,007",14.78,"783,854",14.48,"84,153",17.64,"832,874",12.31,"689,247",10.50,"143,627",21.91,"1,893,357",9.19,"41,695",--,"1,935,052",9.46,"1,204,768",6.58,"159,151",2.90,"38,813",5.56,"65,757",6.82,"237,793",6.35,"46,859",12.82,"92,292",13.18,"166,883",0.41,"16,075",16.17,"79,680",7.07,"72,990",1.62,"72,255",8.26,"156,220",13.46,"314,267",2.01,"515,403",4.96,"481,595",0.74,"33,808",--,"843,377",9.03,"765,326",8.53,"78,051",14.09,"993,606",9.37,"834,338",7.84,"159,268",18.12,"1,884,209",5.00,"45,794",--,"1,930,003",5.30,92.00,3.06,84.76,1.42,67.22,-0.75,99.26,4.06,96.06,3.04,109.14,2.72,84.75,2.70,90.56,1.39,175.14,-3.92,97.89,3.96,74.49,8.67,90.27,4.01,94.43,3.69,98.77,3.72,85.25,0.41,85.69,0.85,--,--,102.92,5.28,102.42,5.48,107.82,3.12,83.82,2.70,82.61,2.47,90.18,3.22,100.49,3.99,--,--,100.26,3.95
