期間,定期存款--合計_原始值,定期存款--合計_年增率(%),定期存款--合計_原始值,定期存款--合計_年增率(%),"定期存款--100,000元以下_原始值","定期存款--100,000元以下_年增率(%)","定期存款--100,000元以下_原始值","定期存款--100,000元以下_年增率(%)","定期存款--100,001~500,000元_原始值","定期存款--100,001~500,000元_年增率(%)","定期存款--100,001~500,000元_原始值","定期存款--100,001~500,000元_年增率(%)","定期存款--500,001~1,000,000元_原始值","定期存款--500,001~1,000,000元_年增率(%)","定期存款--500,001~1,000,000元_原始值","定期存款--500,001~1,000,000元_年增率(%)","定期存款--1,000,000元以上_原始值","定期存款--1,000,000元以上_年增率(%)","定期存款--1,000,000元以上_原始值","定期存款--1,000,000元以上_年增率(%)",定期儲蓄存款--合計_原始值,定期儲蓄存款--合計_年增率(%),定期儲蓄存款--合計_原始值,定期儲蓄存款--合計_年增率(%),"定期儲蓄存款--100,000元以下_原始值","定期儲蓄存款--100,000元以下_年增率(%)","定期儲蓄存款--100,000元以下_原始值","定期儲蓄存款--100,000元以下_年增率(%)","定期儲蓄存款--100,001~500,000元_原始值","定期儲蓄存款--100,001~500,000元_年增率(%)","定期儲蓄存款--100,001~500,000元_原始值","定期儲蓄存款--100,001~500,000元_年增率(%)","定期儲蓄存款--500,001~1,000,000元_原始值","定期儲蓄存款--500,001~1,000,000元_年增率(%)","定期儲蓄存款--500,001~1,000,000元_原始值","定期儲蓄存款--500,001~1,000,000元_年增率(%)","定期儲蓄存款--1,000,001元以上_原始值","定期儲蓄存款--1,000,001元以上_年增率(%)","定期儲蓄存款--1,000,001元以上_原始值","定期儲蓄存款--1,000,001元以上_年增率(%)",定期儲存存款--國軍同袍儲蓄會(一戶)_原始值,定期儲存存款--國軍同袍儲蓄會(一戶)_年增率(%),定期儲存存款--國軍同袍儲蓄會(一戶)_原始值,定期儲存存款--國軍同袍儲蓄會(一戶)_年增率(%)
2010M12,"2,382,776",2.07,"5,019,184",4.79,"492,033",-3.24,"28,416",-5.12,"821,674",-2.65,"263,295",-2.93,"406,675",-3.01,"347,786",-2.80,"662,394",17.73,"4,379,687",6.03,"9,686,896",-1.43,"7,267,527",0.41,"1,851,455",-1.32,"113,541",-2.11,"4,185,993",-3.02,"1,333,630",-4.09,"2,310,734",-1.19,"1,929,940",0.66,"1,338,714",3.27,"3,890,416",2.00,-,-,-,-
2011M01,"2,423,652",4.06,"5,095,412",8.50,"506,377",1.11,"29,267",0.30,"838,740",0.42,"268,580",0.34,"413,516",-0.67,"353,904",-0.36,"665,019",15.30,"4,443,661",9.87,"9,809,841",0.24,"7,317,020",1.42,"1,878,615",0.68,"115,360",0.10,"4,254,404",-0.86,"1,352,295",-1.85,"2,332,367",0.13,"1,945,464",1.80,"1,344,455",3.47,"3,903,901",2.46,-,-,-,-
2011M02,"2,501,760",5.96,"5,203,773",8.72,"533,135",4.43,"30,701",3.60,"865,248",2.83,"276,495",2.66,"423,473",1.33,"362,497",1.68,"679,904",15.02,"4,534,080",9.76,"9,880,029",0.98,"7,356,653",2.00,"1,912,024",2.07,"117,240",1.56,"4,276,137",-0.18,"1,356,759",-1.31,"2,341,143",0.66,"1,953,667",2.10,"1,350,725",3.80,"3,928,987",3.16,-,-,-,-
2011M03,"2,532,235",6.68,"5,224,389",6.86,"538,754",4.79,"30,978",4.29,"872,187",3.72,"278,542",3.63,"425,558",2.28,"364,428",2.72,"695,736",15.47,"4,550,441",7.43,"9,835,247",0.56,"7,358,152",1.86,"1,908,887",1.69,"117,507",1.73,"4,232,441",-1.00,"1,344,289",-1.86,"2,336,320",0.57,"1,954,333",2.04,"1,357,599",4.01,"3,942,023",3.10,-,-,-,-
2011M04,"2,546,314",7.44,"5,293,205",7.68,"546,225",7.12,"31,380",6.50,"877,955",5.12,"280,157",5.02,"427,390",3.61,"365,967",4.07,"694,744",13.47,"4,615,701",8.16,"9,890,314",1.28,"7,402,185",2.45,"1,925,482",2.74,"118,741",2.97,"4,251,072",-0.30,"1,349,280",-0.99,"2,349,023",1.29,"1,966,272",2.66,"1,364,737",4.34,"3,967,892",3.55,-,-,-,-
2011M05,"2,541,170",8.38,"5,258,422",5.53,"544,331",10.71,"31,251",9.76,"878,602",7.05,"280,183",6.83,"427,457",5.03,"366,131",5.52,"690,780",10.45,"4,580,857",5.42,"9,934,854",1.98,"7,427,481",2.81,"1,941,257",3.93,"119,886",4.33,"4,264,891",0.36,"1,352,445",-0.23,"2,359,017",1.93,"1,975,762",3.26,"1,369,689",4.52,"3,979,388",3.62,-,-,-,-
2011M06,"2,531,919",8.03,"5,278,606",4.95,"542,705",12.12,"31,127",11.01,"874,910",7.65,"278,998",7.26,"426,674",5.63,"365,516",6.02,"687,630",6.94,"4,602,965",4.69,"9,993,850",2.77,"7,467,032",3.13,"1,963,632",5.40,"121,381",5.93,"4,282,060",1.08,"1,357,461",0.63,"2,372,601",2.67,"1,988,414",3.95,"1,375,557",4.68,"3,999,776",3.52,-,-,-,-
2011M07,"2,523,678",7.02,"5,226,535",4.13,"549,581",12.78,"31,512",11.71,"877,174",7.54,"279,367",7.02,"428,931",5.99,"367,543",6.39,"667,992",2.71,"4,548,113",3.73,"10,094,259",3.68,"7,520,612",3.50,"1,992,246",6.91,"123,365",7.62,"4,319,211",1.93,"1,369,257",1.36,"2,396,866",3.53,"2,010,306",4.68,"1,385,936",4.96,"4,017,684",3.55,-,-,-,-
2011M08,"2,501,455",5.61,"5,171,518",4.65,"549,468",12.26,"31,363",10.67,"867,485",6.09,"276,628",5.74,"426,492",5.13,"365,786",5.63,"658,010",0.33,"4,497,741",4.47,"10,190,126",4.65,"7,580,327",4.24,"2,033,764",9.10,"125,964",9.89,"4,341,417",2.57,"1,375,256",2.02,"2,418,437",4.42,"2,029,856",5.50,"1,396,508",5.47,"4,049,251",4.22,-,-,-,-
2011M09,"2,535,204",6.59,"5,242,321",8.34,"555,503",11.97,"31,777",10.73,"874,987",6.43,"278,763",6.11,"431,079",6.06,"370,059",6.68,"673,635",3.03,"4,561,722",8.60,"10,268,734",5.54,"7,626,410",4.72,"2,074,383",11.24,"128,452",12.13,"4,358,826",3.22,"1,379,582",2.60,"2,432,034",5.09,"2,042,507",6.10,"1,403,491",5.68,"4,075,869",4.55,-,-,-,-
2011M10,"2,574,932",7.69,"5,329,607",7.35,"567,591",13.98,"32,432",12.67,"888,047",8.28,"282,580",7.83,"436,731",7.67,"375,036",8.27,"682,563",2.27,"4,639,559",7.21,"10,335,072",6.33,"7,652,767",5.18,"2,104,860",13.05,"130,421",14.03,"4,376,402",3.90,"1,384,095",3.14,"2,444,592",5.64,"2,054,360",6.57,"1,409,218",5.84,"4,083,891",4.93,-,-,-,-
2011M11,"2,588,895",8.72,"5,351,354",7.40,"572,080",15.88,"32,606",14.11,"890,718",8.84,"283,091",8.16,"439,091",8.50,"377,339",9.14,"687,006",3.39,"4,658,318",7.17,"10,398,352",7.02,"7,688,175",5.59,"2,129,120",14.48,"132,022",15.66,"4,394,563",4.50,"1,389,399",3.72,"2,459,451",6.25,"2,068,421",7.08,"1,415,218",5.93,"4,098,333",5.20,-,-,-,-
2011M12,"2,578,469",8.21,"5,406,023",7.71,"572,643",16.38,"32,620",14.79,"888,231",8.10,"281,966",7.09,"436,737",7.39,"376,386",8.22,"680,858",2.79,"4,715,051",7.66,"10,471,838",8.10,"7,724,038",6.28,"2,155,298",16.41,"133,872",17.91,"4,417,710",5.54,"1,396,679",4.73,"2,476,813",7.19,"2,084,783",8.02,"1,422,017",6.22,"4,108,704",5.61,-,-,-,-
2012M01,"2,622,983",8.22,"5,437,773",6.72,"602,221",18.93,"34,056",16.36,"898,520",7.13,"284,525",5.94,"439,995",6.40,"378,086",6.83,"682,247",2.59,"4,741,106",6.69,"10,591,035",7.96,"7,763,981",6.11,"2,206,863",17.47,"136,848",18.63,"4,458,775",4.80,"1,408,669",4.17,"2,496,230",7.03,"2,101,956",8.04,"1,429,167",6.30,"4,116,508",5.45,-,-,-,-
2012M02,"2,641,721",5.59,"5,524,491",6.16,"616,966",15.72,"34,676",12.95,"900,286",4.05,"284,766",2.99,"439,684",3.83,"377,840",4.23,"684,785",0.72,"4,827,209",6.47,"10,715,747",8.46,"7,832,341",6.47,"2,257,158",18.05,"139,733",19.19,"4,503,293",5.31,"1,420,768",4.72,"2,516,871",7.51,"2,120,556",8.54,"1,438,425",6.49,"4,151,284",5.66,-,-,-,-
2012M03,"2,667,521",5.34,"5,612,571",7.43,"629,647",16.87,"35,350",14.11,"904,278",3.68,"285,759",2.59,"440,428",3.49,"378,484",3.86,"693,168",-0.37,"4,912,978",7.97,"10,780,639",9.61,"7,861,428",6.84,"2,283,446",19.62,"141,656",20.55,"4,525,036",6.91,"1,426,300",6.10,"2,530,524",8.31,"2,133,200",9.15,"1,441,633",6.19,"4,160,272",5.54,-,-,-,-
2012M04,"2,651,799",4.14,"5,648,323",6.71,"623,410",14.13,"34,954",11.39,"900,298",2.54,"284,368",1.50,"438,525",2.61,"376,913",2.99,"689,566",-0.75,"4,952,088",7.29,"10,797,730",9.17,"7,857,936",6.16,"2,293,074",19.09,"142,897",20.34,"4,529,714",6.55,"1,426,416",5.72,"2,534,165",7.88,"2,137,146",8.69,"1,440,777",5.57,"4,151,477",4.63,-,-,-,-
2012M05,"2,609,723",2.70,"5,563,452",5.80,"611,020",12.25,"34,295",9.74,"885,326",0.77,"279,708",-0.17,"432,403",1.16,"371,652",1.51,"680,974",-1.42,"4,877,797",6.48,"10,650,750",7.21,"7,768,728",4.59,"2,271,451",17.01,"141,515",18.04,"4,450,319",4.35,"1,405,860",3.95,"2,499,130",5.94,"2,107,982",6.69,"1,429,850",4.39,"4,113,371",3.37,-,-,-,-
2012M06,"2,620,936",3.52,"5,605,874",6.20,"616,729",13.64,"34,550",11.00,"890,833",1.82,"281,536",0.91,"435,377",2.04,"374,426",2.44,"677,997",-1.40,"4,915,362",6.79,"10,837,464",8.44,"7,833,121",4.90,"2,324,769",18.39,"145,114",19.55,"4,534,215",5.89,"1,425,810",5.04,"2,540,471",7.08,"2,144,717",7.86,"1,438,009",4.54,"4,117,480",2.94,-,-,-,-
2012M07,"2,632,046",4.29,"5,583,644",6.83,"623,920",13.53,"35,024",11.14,"899,028",2.49,"283,969",1.65,"438,955",2.34,"377,788",2.79,"670,143",0.32,"4,886,863",7.45,"10,915,095",8.13,"7,860,173",4.52,"2,353,130",18.11,"147,057",19.20,"4,560,300",5.58,"1,432,765",4.64,"2,558,187",6.73,"2,161,016",7.50,"1,443,478",4.15,"4,119,335",2.53,-,-,-,-
2012M08,"2,660,680",6.37,"5,552,593",7.37,"640,563",16.58,"35,890",14.43,"910,404",4.95,"287,194",3.82,"444,408",4.20,"382,744",4.64,"665,305",1.11,"4,846,765",7.76,"11,014,944",8.09,"7,908,191",4.33,"2,389,948",17.51,"149,456",18.65,"4,591,899",5.77,"1,441,422",4.81,"2,580,774",6.71,"2,181,438",7.47,"1,452,323",4.00,"4,135,875",2.14,-,-,-,-
2012M09,"2,684,604",5.89,"5,516,895",5.24,"659,322",18.69,"37,322",17.45,"916,992",4.80,"287,939",3.29,"446,273",3.52,"384,832",3.99,"662,017",-1.72,"4,806,802",5.37,"11,175,741",8.83,"7,928,955",3.97,"2,486,358",19.86,"157,627",22.71,"4,639,251",6.43,"1,447,567",4.93,"2,601,881",6.98,"2,203,039",7.86,"1,448,251",3.19,"4,120,722",1.10,-,-,-,-
2012M10,"2,707,392",5.14,"5,507,337",3.33,"668,075",17.70,"37,830",16.64,"929,225",4.64,"290,675",2.86,"443,030",1.44,"382,659",2.03,"667,062",-2.27,"4,796,173",3.38,"11,362,813",9.94,"7,952,769",3.92,"2,550,465",21.17,"161,774",24.04,"4,780,502",9.23,"1,481,738",7.05,"2,591,101",5.99,"2,198,268",7.01,"1,440,745",2.24,"4,110,989",0.66,-,-,-,-
2012M11,"2,708,677",4.63,"5,514,654",3.05,"668,449",16.85,"37,977",16.47,"935,589",5.04,"292,188",3.21,"439,291",0.05,"379,637",0.61,"665,348",-3.15,"4,804,852",3.15,"11,479,095",10.39,"7,966,103",3.62,"2,576,626",21.02,"164,447",24.56,"4,881,825",11.09,"1,506,904",8.46,"2,583,064",5.03,"2,194,758",6.11,"1,437,580",1.58,"4,099,994",0.04,-,-,-,-
2012M12,"2,707,142",4.99,"5,444,074",0.70,"673,566",17.62,"38,331",17.51,"942,728",6.14,"293,813",4.20,"434,989",-0.40,"376,258",-0.03,"655,859",-3.67,"4,735,672",0.44,"11,605,734",10.83,"7,982,147",3.34,"2,613,525",21.26,"167,025",24.76,"4,989,068",12.93,"1,533,674",9.81,"2,570,307",3.77,"2,187,977",4.95,"1,432,834",0.76,"4,093,471",-0.37,-,-,-,-
2013M01,"2,737,388",4.36,"5,407,728",-0.55,"690,315",14.63,"39,218",15.16,"956,540",6.46,"297,531",4.57,"435,572",-1.01,"377,373",-0.19,"654,961",-4.00,"4,693,606",-1.00,"11,670,523",10.19,"8,009,324",3.16,"2,566,289",16.29,"165,354",20.83,"5,106,531",14.53,"1,561,850",10.87,"2,560,443",2.57,"2,183,438",3.88,"1,437,260",0.57,"4,098,682",-0.43,-,-,-,-
2013M02,"2,806,046",6.22,"5,396,451",-2.32,"733,171",18.83,"41,370",19.30,"981,181",8.99,"304,060",6.78,"440,067",0.09,"381,501",0.97,"651,627",-4.84,"4,669,520",-3.27,"11,852,202",10.61,"8,045,707",2.72,"2,638,329",16.89,"169,736",21.47,"5,215,943",15.83,"1,588,425",11.80,"2,559,363",1.69,"2,184,881",3.03,"1,438,567",0.01,"4,102,665",-1.17,-,-,-,-
2013M03,"2,821,007",5.75,"5,389,446",-3.98,"740,281",17.57,"41,589",17.65,"989,423",9.42,"306,251",7.17,"438,999",-0.32,"380,675",0.58,"652,304",-5.90,"4,660,931",-5.13,"11,990,813",11.23,"8,072,210",2.68,"2,680,639",17.39,"172,309",21.64,"5,315,610",17.47,"1,613,209",13.10,"2,556,375",1.02,"2,184,943",2.43,"1,438,189",-0.24,"4,101,749",-1.41,-,-,-,-
2013M04,"2,818,224",6.28,"5,401,736",-4.37,"737,875",18.36,"41,440",18.56,"989,823",9.94,"306,344",7.73,"437,006",-0.35,"378,974",0.55,"653,520",-5.23,"4,674,978",-5.60,"12,069,224",11.78,"8,091,375",2.97,"2,700,947",17.79,"173,598",21.48,"5,383,257",18.84,"1,629,374",14.23,"2,548,539",0.57,"2,180,526",2.03,"1,436,481",-0.30,"4,107,877",-1.05,-,-,-,-
2013M05,"2,807,931",7.59,"5,372,960",-3.42,"734,108",20.14,"41,230",20.22,"987,955",11.59,"305,891",9.36,"434,855",0.57,"377,340",1.53,"651,013",-4.40,"4,648,499",-4.70,"12,134,579",13.93,"8,095,799",4.21,"2,720,190",19.76,"174,718",23.46,"5,442,172",22.29,"1,643,080",16.87,"2,538,261",1.57,"2,173,473",3.11,"1,433,956",0.29,"4,104,528",-0.21,-,-,-,-
2013M06,"2,801,520",6.89,"5,449,019",-2.80,"725,394",17.62,"40,807",18.11,"986,326",10.72,"305,614",8.55,"434,104",-0.29,"376,694",0.61,"655,696",-3.29,"4,725,904",-3.85,"12,195,178",12.53,"8,108,439",3.51,"2,734,584",17.63,"175,598",21.01,"5,493,040",21.15,"1,655,566",16.11,"2,533,451",-0.28,"2,171,437",1.25,"1,434,103",-0.27,"4,105,838",-0.28,-,-,-,-
2013M07,"2,812,520",6.86,"5,395,223",-3.37,"730,455",17.08,"41,137",17.45,"993,138",10.47,"307,680",8.35,"437,460",-0.34,"379,713",0.51,"651,467",-2.79,"4,666,693",-4.51,"12,298,541",12.67,"8,122,963",3.34,"2,758,988",17.25,"177,067",20.41,"5,573,631",22.22,"1,675,592",16.95,"2,529,773",-1.11,"2,170,489",0.44,"1,436,149",-0.51,"4,099,815",-0.47,-,-,-,-
2013M08,"2,826,455",6.23,"5,354,244",-3.57,"735,025",14.75,"41,344",15.20,"1,001,699",10.03,"310,517",8.12,"441,204",-0.72,"383,231",0.13,"648,527",-2.52,"4,619,152",-4.70,"12,397,563",12.55,"8,142,152",2.96,"2,783,279",16.46,"178,461",19.41,"5,645,519",22.95,"1,693,674",17.50,"2,528,966",-2.01,"2,171,702",-0.45,"1,439,799",-0.86,"4,098,315",-0.91,-,-,-,-
2013M09,"2,821,262",5.09,"5,306,527",-3.81,"735,512",11.56,"41,243",10.51,"1,004,294",9.52,"311,211",8.08,"441,710",-1.02,"383,701",-0.29,"639,746",-3.36,"4,570,372",-4.92,"12,439,047",11.30,"8,154,497",2.84,"2,777,414",11.71,"177,437",12.57,"5,696,934",22.80,"1,707,938",17.99,"2,523,675",-3.01,"2,168,612",-1.56,"1,441,024",-0.50,"4,100,510",-0.49,-,-,-,-
2013M10,"2,822,277",4.24,"5,332,537",-3.17,"736,400",10.23,"41,248",9.04,"1,005,704",8.23,"311,745",7.25,"440,578",-0.55,"382,830",0.04,"639,595",-4.12,"4,596,714",-4.16,"12,464,953",9.70,"8,152,942",2.52,"2,785,696",9.22,"177,636",9.81,"5,718,021",19.61,"1,711,701",15.52,"2,519,770",-2.75,"2,167,249",-1.41,"1,441,466",0.05,"4,096,356",-0.36,-,-,-,-
2013M11,"2,813,823",3.88,"5,323,052",-3.47,"732,229",9.54,"40,918",7.74,"1,003,005",7.21,"311,075",6.46,"438,987",-0.07,"381,571",0.51,"639,602",-3.87,"4,589,488",-4.48,"12,488,709",8.80,"8,144,633",2.24,"2,798,405",8.61,"178,178",8.35,"5,734,811",17.47,"1,714,661",13.79,"2,515,411",-2.62,"2,164,553",-1.38,"1,440,082",0.17,"4,087,241",-0.31,-,-,-,-
2013M12,"2,790,235",3.07,"5,275,529",-3.10,"723,944",7.48,"40,470",5.58,"994,279",5.47,"308,344",4.95,"435,027",0.01,"378,229",0.52,"636,985",-2.88,"4,548,486",-3.95,"12,483,294",7.56,"8,099,824",1.47,"2,806,803",7.40,"178,433",6.83,"5,737,844",15.01,"1,714,438",11.79,"2,504,582",-2.56,"2,156,520",-1.44,"1,434,065",0.09,"4,050,433",-1.05,-,-,-,-
2014M01,"2,858,706",4.43,"5,287,197",-2.23,"760,736",10.20,"42,299",7.86,"1,015,367",6.15,"314,703",5.77,"441,146",1.28,"383,785",1.70,"641,457",-2.06,"4,546,410",-3.14,"12,590,224",7.88,"8,129,964",1.51,"2,851,862",11.13,"181,094",9.52,"5,789,103",13.37,"1,728,713",10.68,"2,510,803",-1.94,"2,163,313",-0.92,"1,438,456",0.08,"4,056,844",-1.02,-,-,-,-
2014M02,"2,903,329",3.47,"5,320,213",-1.41,"790,457",7.81,"43,543",5.25,"1,029,088",4.88,"318,061",4.60,"442,792",0.62,"385,077",0.94,"640,992",-1.63,"4,573,532",-2.06,"12,706,010",7.20,"8,162,606",1.45,"2,908,437",10.24,"183,933",8.36,"5,840,574",11.98,"1,741,623",9.64,"2,515,632",-1.71,"2,168,589",-0.75,"1,441,367",0.19,"4,068,461",-0.83,-,-,-,-
2014M03,"2,913,829",3.29,"5,333,987",-1.03,"794,491",7.32,"43,671",5.01,"1,034,388",4.54,"319,633",4.37,"444,052",1.15,"386,327",1.48,"640,898",-1.75,"4,584,356",-1.64,"12,768,328",6.48,"8,160,727",1.10,"2,932,903",9.41,"185,278",7.53,"5,873,631",10.50,"1,747,465",8.32,"2,518,428",-1.48,"2,172,220",-0.58,"1,443,366",0.36,"4,055,764",-1.12,-,-,-,-
2014M04,"2,910,669",3.28,"5,389,021",-0.24,"788,783",6.90,"43,390",4.71,"1,033,319",4.39,"319,414",4.27,"443,876",1.57,"386,195",1.91,"644,691",-1.35,"4,640,022",-0.75,"12,822,851",6.24,"8,158,789",0.83,"2,950,782",9.25,"186,425",7.39,"5,906,047",9.71,"1,755,661",7.75,"2,520,794",-1.09,"2,175,295",-0.24,"1,445,228",0.61,"4,041,408",-1.62,-,-,-,-
2014M05,"2,899,467",3.26,"5,361,146",-0.22,"783,804",6.77,"43,136",4.62,"1,032,951",4.55,"319,337",4.40,"443,150",1.91,"385,714",2.22,"639,562",-1.76,"4,612,959",-0.76,"12,876,419",6.11,"8,154,499",0.73,"2,966,126",9.04,"187,521",7.33,"5,939,076",9.13,"1,764,193",7.37,"2,523,933",-0.56,"2,178,943",0.25,"1,447,284",0.93,"4,023,842",-1.97,-,-,-,-
2014M06,"2,876,560",2.68,"5,364,745",-1.55,"777,119",7.13,"42,724",4.70,"1,029,504",4.38,"318,320",4.16,"441,137",1.62,"384,054",1.95,"628,800",-4.10,"4,619,647",-2.25,"12,925,463",5.99,"8,139,512",0.38,"2,983,750",9.11,"188,527",7.36,"5,968,531",8.66,"1,772,037",7.04,"2,525,886",-0.30,"2,181,333",0.46,"1,447,296",0.92,"3,997,615",-2.64,-,-,-,-
2014M07,"2,889,003",2.72,"5,310,674",-1.57,"784,455",7.39,"43,055",4.66,"1,036,956",4.41,"320,652",4.22,"444,480",1.60,"387,177",1.97,"623,112",-4.35,"4,559,790",-2.29,"13,016,154",5.83,"8,170,655",0.59,"3,007,640",9.01,"190,061",7.34,"6,019,602",8.00,"1,786,051",6.59,"2,535,155",0.21,"2,190,353",0.92,"1,453,757",1.23,"4,004,190",-2.33,-,-,-,-
